cluster_1,,Epithelium,Epithelium,Epithelium,Other,Other,Other,Stroma,Stroma,Stroma
ANGPT2,EPHA7,0,0,0,0.054886989295482635,0,0.10460177809000015,0.11238336563110352,0,0.16209813952445984
ANGPT1,EPHA7,0.0855163186788559,0,0.1352311074733734,0,0,0,0.49330011010169983,0,0.5430148839950562
ANGPT4,EPHA7,0,0,0,0,0,0,0.48008179664611816,0,0.5297966003417969
BDNF,EPHA7,0,0,0,0,0,0,0.08719132840633392,0,0.13690611720085144
AFDN,EPHA7,0.38305753469467163,0,0.43277230858802795,0.08551815152168274,0,0.13523294031620026,0.09100084751844406,0,0.14071562886238098
EREG,EPHA7,0,0,0,0,0,0,0,0,0
VEGFD,EPHA7,0,0,0,0,0,0,0.34868475794792175,0,0.3983995318412781
FGF5,EPHA7,0,0,0,0,0,0,0,0,0
FGF23,EPHA7,0,0,0,0,0,0,0.05448548123240471,0,0.10420026630163193
PGF,EPHA7,0,0,0,0,0,0,0.29497092962265015,0,0.34468570351600647
IGF1,EPHA5,0,0,0,0,0,0,0,0,0.6068631410598755
EGF,EPHA5,0,0,0.40045011043548584,0,0,0,0,0,0
NGF,EPHA5,0,0,0,0,0,0,0,0,0.2100292593240738
CSF1,EPHA5,0,0,0,0,0,0,0,0,0.26921576261520386
HGF,EPHA5,0,0,0,0,0,0,0,0,0.5186603665351868
AREG,EPHA5,0,0,0,0,0,0,0,0,0
PDGFA,EPHA5,0,0,0.30383872985839844,0,0,0,0,0,0.09840457141399384
PDGFB,EPHA5,0,0,0,0,0,0.09118190407752991,0,0,0
ANGPT2,EPHA5,0,0,0,0,0,0.046066269278526306,0,0,0.10356263816356659
ANGPT1,EPHA5,0,0,0.07669559866189957,0,0,0,0,0,0.4844793975353241
ANGPT4,EPHA5,0,0,0,0,0,0,0,0,0.47126108407974243
BDNF,EPHA5,0,0,0,0,0,0,0,0,0.07837061583995819
EREG,EPHA5,0,0,0,0,0,0,0,0,0
VEGFD,EPHA5,0,0,0,0,0,0,0,0,0.339864045381546
FGF5,EPHA5,0,0,0,0,0,0,0,0,0
FGF23,EPHA5,0,0,0,0,0,0,0,0,0.04566476121544838
PGF,EPHA5,0,0,0,0,0,0,0,0,0.2861502170562744
IGF1,INSRR,0,0,0,0,0,0,0,0,0.651771605014801
EGF,INSRR,0,0,0.44535860419273376,0,0,0,0,0,0
NGF,INSRR,0,0,0,0,0,0,0,0,0.2549377679824829
CSF1,INSRR,0,0,0,0,0,0,0,0,0.3141242563724518
HGF,INSRR,0,0,0,0,0,0,0,0,0.5635688900947571
AREG,INSRR,0,0,0,0,0,0,0,0,0
PDGFA,INSRR,0,0,0.34874722361564636,0,0,0,0,0,0.14331308007240295
PDGFB,INSRR,0,0,0,0,0,0.13609039783477783,0,0,0
ANGPT2,INSRR,0,0,0,0,0,0.09097477048635483,0,0,0.1484711468219757
ANGPT1,INSRR,0,0,0.12160409986972809,0,0,0,0,0,0.529387891292572
ANGPT4,INSRR,0,0,0,0,0,0,0,0,0.516169548034668
BDNF,INSRR,0,0,0,0,0,0,0,0,0.12327910959720612
EREG,INSRR,0,0,0,0,0,0,0,0,0
VEGFD,INSRR,0,0,0,0,0,0,0,0,0.38477253913879395
FGF5,INSRR,0,0,0,0,0,0,0,0,0
FGF23,INSRR,0,0,0,0,0,0,0,0,0.0905732586979866
PGF,INSRR,0,0,0,0,0,0,0,0,0.33105871081352234
IGF1,PDGFRA,0,0,0,0,0,0,0,0,2.0639495849609375
EGF,PDGFRA,0,0,1.8575365543365479,0,0,0,0,0,0
NGF,PDGFRA,0,0,0,0,0,0,0,0,1.6671156883239746
CSF1,PDGFRA,0,0,0,0,0,0,0,0,1.726302146911621
HGF,PDGFRA,0,0,0,0,0,0,0,0,1.975746750831604
AREG,PDGFRA,0,0,0,0,0,0,0,0,0
PDGFA,PDGFRA,0,0,1.760925054550171,0,0,0,0,0,1.5554909706115723
PDGFB,PDGFRA,0,0,0,0,0,1.5482683181762695,0,0,0
ANGPT2,PDGFRA,0,0,0,0,0,1.50315260887146,0,0,1.560649037361145
ANGPT1,PDGFRA,0,0,1.5337820053100586,0,0,0,0,0,1.941565752029419
ANGPT4,PDGFRA,0,0,0,0,0,0,0,0,1.9283474683761597
BDNF,PDGFRA,0,0,0,0,0,0,0,0,1.5354570150375366
EREG,PDGFRA,0,0,0,0,0,0,0,0,0
VEGFD,PDGFRA,0,0,0,0,0,0,0,0,1.7969504594802856
FGF5,PDGFRA,0,0,0,0,0,0,0,0,0
FGF23,PDGFRA,0,0,0,0,0,0,0,0,1.502751111984253
PGF,PDGFRA,0,0,0,0,0,0,0,0,1.7432365417480469
IGF1,CSF1R,0,0,0,0,0,0,0,0,0
EGF,CSF1R,0,0,0,0,0,0,0,0,0
NGF,CSF1R,0,0,0,0,0,0,0,0,0
CSF1,CSF1R,0,0,0,0,0,0,0,0,0
CSF3,CSF1R,0,0,0,0,0,0,0,0,0
CSF2,CSF1R,0,0,0,0,0,0,0,0,0
HGF,CSF1R,0,0,0,0,0,0,0,0,0
AREG,CSF1R,0,0,0,0,0,0,0,0,0
PDGFA,CSF1R,0,0,0,0,0,0,0,0,0
PDGFB,CSF1R,0,0,0,0,0,0,0,0,0
ANGPT2,CSF1R,0,0,0,0,0,0,0,0,0
ANGPT1,CSF1R,0,0,0,0,0,0,0,0,0
ANGPT4,CSF1R,0,0,0,0,0,0,0,0,0
BDNF,CSF1R,0,0,0,0,0,0,0,0,0
EREG,CSF1R,0,0,0,0,0,0,0,0,0
VEGFD,CSF1R,0,0,0,0,0,0,0,0,0
FGF5,CSF1R,0,0,0,0,0,0,0,0,0
FGF23,CSF1R,0,0,0,0,0,0,0,0,0
PGF,CSF1R,0,0,0,0,0,0,0,0,0
IGF1,DDR2,0,0,0,0,0,0,0,0,1.5586708784103394
EGF,DDR2,0,0,1.3522578477859497,0,0,0,0,0,0
NGF,DDR2,0,0,0,0,0,0,0,0,1.1618369817733765
CSF1,DDR2,0,0,0,0,0,0,0,0,1.2210235595703125
HGF,DDR2,0,0,0,0,0,0,0,0,1.4704681634902954
AREG,DDR2,0,0,0,0,0,0,0,0,0
PDGFA,DDR2,0,0,1.2556464672088623,0,0,0,0,0,1.0502123832702637
PDGFB,DDR2,0,0,0,0,0,1.0429896116256714,0,0,0
ANGPT2,DDR2,0,0,0,0,0,0.9978740215301514,0,0,1.0553703308105469
ANGPT1,DDR2,0,0,1.0285032987594604,0,0,0,0,0,1.4362871646881104
ANGPT4,DDR2,0,0,0,0,0,0,0,0,1.4230687618255615
BDNF,DDR2,0,0,0,0,0,0,0,0,1.0301783084869385
EREG,DDR2,0,0,0,0,0,0,0,0,0
VEGFD,DDR2,0,0,0,0,0,0,0,0,1.2916717529296875
FGF5,DDR2,0,0,0,0,0,0,0,0,0
FGF23,DDR2,0,0,0,0,0,0,0,0,0.9974725246429443
PGF,DDR2,0,0,0,0,0,0,0,0,1.2379579544067383
IGF1,RET,0,0,0,0,0,0,0,0.6949352025985718,0
EGF,RET,0,0.48852217197418213,0,0,0,0,0,0,0
NGF,RET,0,0,0,0,0,0,0,0.29810136556625366,0
CSF1,RET,0,0,0,0,0,0,0,0.35728785395622253,0
HGF,RET,0,0,0,0,0,0,0,0.6067324876785278,0
AREG,RET,0,0,0,0,0,0,0,0,0
PDGFA,RET,0,0.3919107913970947,0,0,0,0,0,0.1864766627550125,0
PDGFB,RET,0,0,0,0,0.17925399541854858,0,0,0,0
ANGPT2,RET,0,0,0,0,0.13413836061954498,0,0,0.19163472950458527,0
ANGPT1,RET,0,0.16476768255233765,0,0,0,0,0,0.5725514888763428,0
ANGPT4,RET,0,0,0,0,0,0,0,0.5593331456184387,0
GDNF,RET,0,0,0,0,0,0,0,0.22556208074092865,0
BDNF,RET,0,0,0,0,0,0,0,0.16644269227981567,0
AGT,RET,0,0,0,0,0,0,0,0.18608257174491882,0
EREG,RET,0,0,0,0,0,0,0,0,0
VEGFD,RET,0,0,0,0,0,0,0,0.4279361367225647,0
GDF15,RET,0,0.15026399493217468,0,0,0,0,0,0.2712717354297638,0
FGFR4,RET,0,0,0,0,0,0,0,0.25697457790374756,0
FGF5,RET,0,0,0,0,0,0,0,0,0
FGF23,RET,0,0,0,0,0,0,0,0.13373684883117676,0
PGF,RET,0,0,0,0,0,0,0,0.3742222785949707,0
LGALS1,RET,0,0,0,0,0,0,0,0.5561802983283997,0
IGF1,FLT1,0,0,0,0,0,0,0,0.9356274604797363,0
EGF,FLT1,0,0.7292144298553467,0,0,0,0,0,0,0
NGF,FLT1,0,0,0,0,0,0,0,0.5387935638427734,0
CSF1,FLT1,0,0,0,0,0,0,0,0.5979800820350647,0
CSF2,FLT1,0,0,0,0,0,0,0,0,0
HGF,FLT1,0,0,0,0,0,0,0,0.8474246859550476,0
AREG,FLT1,0,0,0,0,0,0,0,0,0
PDGFA,FLT1,0,0.6326030492782593,0,0,0,0,0,0.4271688759326935,0
PDGFB,FLT1,0,0,0,0,0.41994619369506836,0,0,0,0
ANGPT2,FLT1,0,0,0,0,0.37483057379722595,0,0,0.43232694268226624,0
ANGPT1,FLT1,0,0.4054599106311798,0,0,0,0,0,0.8132436871528625,0
ANGPT4,FLT1,0,0,0,0,0,0,0,0.8000253438949585,0
KDR,FLT1,0,0,0,0,0.6070469617843628,0,0,0.44264838099479675,0
FLT4,FLT1,0,0,0,0,0.46803146600723267,0,0,0,0
BDNF,FLT1,0,0,0,0,0,0,0,0.40713492035865784,0
EREG,FLT1,0,0,0,0,0,0,0,0,0
VEGFD,FLT1,0,0,0,0,0,0,0,0.6686283349990845,0
FGF5,FLT1,0,0,0,0,0,0,0,0,0
FGF23,FLT1,0,0,0,0,0,0,0,0.37442904710769653,0
PGF,FLT1,0,0,0,0,0,0,0,0.6149145364761353,0
TNF,TRPM2,0,0,0,0,0,0,0,0,0
EGF,HSP90AB1,0.5180932879447937,0.4390401542186737,0.4467132091522217,0,0,0,0,0,0
IL4,LGALS3,0,0,0,0,0,0,0,0,0
MUC1,LGALS3,0,0,0,0,0,0,0,0,0
CSF2,LGALS3,0,0,0,0,0,0,0,0,0
TNF,NR3C1,0,0,0,0,0,0,0,0,0
RLN1,NR3C1,0,0,0,0,0,0,0,0,0
GC,NR3C1,0,0,0,0,0,0,0,0,0
HGF,THBS1,0,0,0,0,0,0,0.7681632041931152,0,0.7685503363609314
IL18,THBS1,0.36167392134666443,0,0.362061083316803,0,0,0,0.4772777557373047,0,0.4776649475097656
VWF,THBS1,0,0,0,0.53126060962677,0,0.5316477417945862,0,0,0
IGF1,ITGAV,0,0,0,0,0,0,0.9237140417098999,0.6009597182273865,0.7211055755615234
NRG1,ITGAV,0.505412220954895,0.182657852768898,0.3028036952018738,0,0,0,0.36446255445480347,0.04170820116996765,0.16185404360294342
PTN,ITGAV,0,0,0,0.3527146577835083,0.029960336163640022,0.15010617673397064,1.4139878749847412,1.091233491897583,1.2113792896270752
L1CAM,ITGAV,0,0,0,0.42308688163757324,0.10033254325389862,0.2204783856868744,0,0,0
VTN,ITGAV,0,0,0,0,0,0,0.6916614770889282,0.3689071238040924,0.489052951335907
THBS1,ITGAV,0.6145696640014648,0.2918153703212738,0.4119611978530884,0,0,0,0.6149568557739258,0.29220253229141235,0.41234835982322693
THBS2,ITGAV,0,0,0,0,0,0,0.4230746924877167,0.10032036155462265,0.22046619653701782
CTGF,ITGAV,0.41098102927207947,0.08822669833898544,0.20837253332138062,0,0,0,0.7832587957382202,0.4605044722557068,0.5806503295898438
VWF,ITGAV,0,0,0,0.5986087322235107,0.2758544087409973,0.3960002362728119,0,0,0
PECAM1,ITGAV,0,0,0,0.6971315741539001,0.3743772506713867,0.4945230782032013,0,0,0
TNC,ITGAV,0,0,0,0,0,0,0.41478168964385986,0.09202736616134644,0.2121732085943222
MFGE8,ITGAV,0,0,0,0,0,0,1.011417031288147,0.6886627078056335,0.8088085651397705
ANGPTL4,ITGAV,0,0,0,0,0,0,0.6518216133117676,0.32906731963157654,0.4492131471633911
DMP1,ITGAV,0,0,0,0,0,0,0,0,0
ICAM4,ITGAV,0,0,0,0,0,0,0,0,0
SPP1,ITGAV,0,0,0,0,0,0,0,0,0
CYR61,ITGAV,0.9335806369781494,0.610826313495636,0.730972170829773,0,0,0,0.5843280553817749,0.2615737020969391,0.38171952962875366
EDIL3,ITGAV,0,0,0,0,0,0,0,0,0
POSTN,ITGAV,0,0,0,0,0,0,0.3506709635257721,0.027916617691516876,0.14806245267391205
THBS4,ITGAV,0,0,0,0,0,0,0.379063218832016,0.05630888789892197,0.17645472288131714
CCL2,CCR2,0,0,0,0,0,0,0,0.4959850013256073,0
CXCL9,CCR2,0,0,0,0,0,0,0,0.34998205304145813,0
CCL5,CCR2,0,0,0,0,0.22101625800132751,0,0,0,0
CCL8,CCR2,0,0,0,0,0,0,0,0,0
CCL4,CCR2,0,0,0,0,0,0,0,0,0
CD40LG,CCR2,0,0,0,0,0.17969830334186554,0,0,0,0
CXCL10,CCR2,0,0,0,0,0,0,0,0.5756280422210693,0
CXCL12,CCR2,0,0,0,0,0.15245026350021362,0,0,0.6496658325195312,0
CCL3,CCR2,0,0,0,0,0,0,0,0,0
CCL7,CCR2,0,0,0,0,0,0,0,0.4165067970752716,0
CCL11,CCR2,0,0,0,0,0,0,0,0.6725150346755981,0
CCL24,CCR2,0,0,0,0,0,0,0,0,0
CCL17,CCR2,0,0,0,0,0,0,0,0,0
CCL22,CCR2,0,0,0,0,0,0,0,0,0
CCL20,CCR2,0,0,0,0,0,0,0,0,0
CCL1,CCR2,0,0,0,0,0,0,0,0,0
CXCL1,CCR2,0,0,0,0,0,0,0,0.4884110987186432,0
CXCL2,CCR2,0,0,0,0,0,0,0,0,0
CXCL3,CCR2,0,0,0,0,0,0,0,0,0
CXCL5,CCR2,0,0,0,0,0,0,0,0,0
PPBP,CCR2,0,0,0,0,0,0,0,0,0
CXCL13,CCR2,0,0,0,0,0,0,0,0.2614845633506775,0
XCL1,CCR2,0,0,0,0,0,0,0,0,0
PF4,CCR2,0,0,0,0,0,0,0,0,0
CXCL14,CCR2,0,0,0,0,0,0,0,0.5779763460159302,0
CYTL1,CCR2,0,0,0,0,0.1483231782913208,0,0,0,0
MSMP,CCR2,0,0,0,0,0.14385151863098145,0,0,0,0
CCL2,CCR3,0,0,0,0,0,0,0,0,0
CXCL9,CCR3,0,0,0,0,0,0,0,0,0
CCL5,CCR3,0,0,0,0,0,0,0,0,0
CCL8,CCR3,0,0,0,0,0,0,0,0,0
CCL4,CCR3,0,0,0,0,0,0,0,0,0
IL4,CCR3,0,0,0,0,0,0,0,0,0
CXCL10,CCR3,0,0,0,0,0,0,0,0,0
IL2,CCR3,0,0,0,0,0,0,0,0,0
CXCL12,CCR3,0,0,0,0,0,0,0,0,0
CCL3,CCR3,0,0,0,0,0,0,0,0,0
CCL7,CCR3,0,0,0,0,0,0,0,0,0
CCL11,CCR3,0,0,0,0,0,0,0,0,0
CCL24,CCR3,0,0,0,0,0,0,0,0,0
CCL17,CCR3,0,0,0,0,0,0,0,0,0
CCL22,CCR3,0,0,0,0,0,0,0,0,0
CCL20,CCR3,0,0,0,0,0,0,0,0,0
CCL1,CCR3,0,0,0,0,0,0,0,0,0
CXCL1,CCR3,0,0,0,0,0,0,0,0,0
CXCL2,CCR3,0,0,0,0,0,0,0,0,0
CXCL3,CCR3,0,0,0,0,0,0,0,0,0
CXCL5,CCR3,0,0,0,0,0,0,0,0,0
PPBP,CCR3,0,0,0,0,0,0,0,0,0
CXCL13,CCR3,0,0,0,0,0,0,0,0,0
XCL1,CCR3,0,0,0,0,0,0,0,0,0
PF4,CCR3,0,0,0,0,0,0,0,0,0
CXCL14,CCR3,0,0,0,0,0,0,0,0,0
CCL2,CCR5,0,0,0,0,0,0,0,0.5347541570663452,0
CXCL9,CCR5,0,0,0,0,0,0,0,0.38875120878219604,0
CCL5,CCR5,0,0,0,0,0.25978541374206543,0,0,0,0
CCL8,CCR5,0,0,0,0,0,0,0,0,0
CCL4,CCR5,0,0,0,0,0,0,0,0,0
CXCL10,CCR5,0,0,0,0,0,0,0,0.6143971681594849,0
IL2,CCR5,0,0,0,0,0.18339481949806213,0,0,0,0
IL12A,CCR5,0,0,0,0,0,0,0,0,0
CXCL12,CCR5,0,0,0,0,0.19121940433979034,0,0,0.6884349584579468,0
CCL3,CCR5,0,0,0,0,0,0,0,0,0
CCL7,CCR5,0,0,0,0,0,0,0,0.4552759528160095,0
CCL11,CCR5,0,0,0,0,0,0,0,0.7112841606140137,0
CCL24,CCR5,0,0,0,0,0,0,0,0,0
CCL17,CCR5,0,0,0,0,0,0,0,0,0
CCL22,CCR5,0,0,0,0,0,0,0,0,0
CCL20,CCR5,0,0,0,0,0,0,0,0,0
CCL1,CCR5,0,0,0,0,0,0,0,0,0
CXCL1,CCR5,0,0,0,0,0,0,0,0.5271802544593811,0
CXCL2,CCR5,0,0,0,0,0,0,0,0,0
CXCL3,CCR5,0,0,0,0,0,0,0,0,0
CXCL5,CCR5,0,0,0,0,0,0,0,0,0
PPBP,CCR5,0,0,0,0,0,0,0,0,0
CXCL13,CCR5,0,0,0,0,0,0,0,0.3002537190914154,0
IL12B,CCR5,0,0,0,0,0,0,0,0,0
IL18,CCR5,0,0.2643859088420868,0,0,0,0,0,0.37998974323272705,0
XCL1,CCR5,0,0,0,0,0,0,0,0,0
ORM1,CCR5,0,0,0,0,0,0,0,0,0
PF4,CCR5,0,0,0,0,0,0,0,0,0
CXCL14,CCR5,0,0,0,0,0,0,0,0.6167455315589905,0
S100A4,CCR5,0,0,0,0,0.2992630898952484,0,0,0,0
CCL2,CCR1,0,0,0,0,0,0,0,0,0
IL10,CCR1,0,0,0,0,0,0,0,0,0
CXCL9,CCR1,0,0,0,0,0,0,0,0,0
CCL5,CCR1,0,0,0,0,0,0,0,0,0
CCL8,CCR1,0,0,0,0,0,0,0,0,0
CCL4,CCR1,0,0,0,0,0,0,0,0,0
CXCL10,CCR1,0,0,0,0,0,0,0,0,0
CSF2,CCR1,0,0,0,0,0,0,0,0,0
CXCL12,CCR1,0,0,0,0,0,0,0,0,0
CCL3,CCR1,0,0,0,0,0,0,0,0,0
CCL7,CCR1,0,0,0,0,0,0,0,0,0
CCL11,CCR1,0,0,0,0,0,0,0,0,0
CCL24,CCR1,0,0,0,0,0,0,0,0,0
CCL17,CCR1,0,0,0,0,0,0,0,0,0
CCL22,CCR1,0,0,0,0,0,0,0,0,0
CCL20,CCR1,0,0,0,0,0,0,0,0,0
CCL1,CCR1,0,0,0,0,0,0,0,0,0
CXCL1,CCR1,0,0,0,0,0,0,0,0,0
CXCL2,CCR1,0,0,0,0,0,0,0,0,0
CXCL3,CCR1,0,0,0,0,0,0,0,0,0
CXCL5,CCR1,0,0,0,0,0,0,0,0,0
PPBP,CCR1,0,0,0,0,0,0,0,0,0
CXCL13,CCR1,0,0,0,0,0,0,0,0,0
XCL1,CCR1,0,0,0,0,0,0,0,0,0
PF4,CCR1,0,0,0,0,0,0,0,0,0
CXCL14,CCR1,0,0,0,0,0,0,0,0,0
CCL2,ACKR1,0,0,0,0,0,0,0,0.475406289100647,0
CXCL9,ACKR1,0,0,0,0,0,0,0,0.3294033408164978,0
CCL5,ACKR1,0,0,0,0,0.2004375457763672,0,0,0,0
CCL8,ACKR1,0,0,0,0,0,0,0,0,0
CXCL10,ACKR1,0,0,0,0,0,0,0,0.5550493001937866,0
CCL7,ACKR1,0,0,0,0,0,0,0,0.3959280848503113,0
CCL11,ACKR1,0,0,0,0,0,0,0,0.6519362926483154,0
CCL17,ACKR1,0,0,0,0,0,0,0,0,0
CCL22,ACKR1,0,0,0,0,0,0,0,0,0
CCL1,ACKR1,0,0,0,0,0,0,0,0,0
CXCL1,ACKR1,0,0,0,0,0,0,0,0.46783238649368286,0
CXCL2,ACKR1,0,0,0,0,0,0,0,0,0
CXCL3,ACKR1,0,0,0,0,0,0,0,0,0
CXCL5,ACKR1,0,0,0,0,0,0,0,0,0
PPBP,ACKR1,0,0,0,0,0,0,0,0,0
CXCL13,ACKR1,0,0,0,0,0,0,0,0.24090588092803955,0
PF4,ACKR1,0,0,0,0,0,0,0,0,0
CCL2,ACKR2,0,0,0,0,0,0,0,0.3631126880645752,0.36765751242637634
CCL5,ACKR2,0,0,0,0,0.08814395219087601,0.09268875420093536,0,0,0
CCL8,ACKR2,0,0,0,0,0,0,0,0,0
CCL4,ACKR2,0,0,0,0,0,0,0,0,0
CCL3,ACKR2,0,0,0,0,0,0,0,0,0
CCL7,ACKR2,0,0,0,0,0,0,0,0.2836344838142395,0.28817930817604065
CCL11,ACKR2,0,0,0,0,0,0,0,0.5396426916122437,0.5441874861717224
CCL24,ACKR2,0,0,0,0,0,0,0,0,0
CCL17,ACKR2,0,0,0,0,0,0,0,0,0
CCL22,ACKR2,0,0,0,0,0,0,0,0,0
CCL2,CXCR1,0,0,0,0,0,0,0,0,0
CXCL9,CXCR1,0,0,0,0,0,0,0,0,0
CCL5,CXCR1,0,0,0,0,0,0,0,0,0
CCL8,CXCR1,0,0,0,0,0,0,0,0,0
CCL4,CXCR1,0,0,0,0,0,0,0,0,0
CXCL10,CXCR1,0,0,0,0,0,0,0,0,0
CXCL12,CXCR1,0,0,0,0,0,0,0,0,0
CCL3,CXCR1,0,0,0,0,0,0,0,0,0
CCL7,CXCR1,0,0,0,0,0,0,0,0,0
CCL11,CXCR1,0,0,0,0,0,0,0,0,0
CCL24,CXCR1,0,0,0,0,0,0,0,0,0
CCL17,CXCR1,0,0,0,0,0,0,0,0,0
CCL22,CXCR1,0,0,0,0,0,0,0,0,0
CCL20,CXCR1,0,0,0,0,0,0,0,0,0
CCL1,CXCR1,0,0,0,0,0,0,0,0,0
CXCL1,CXCR1,0,0,0,0,0,0,0,0,0
CXCL2,CXCR1,0,0,0,0,0,0,0,0,0
CXCL3,CXCR1,0,0,0,0,0,0,0,0,0
CXCL5,CXCR1,0,0,0,0,0,0,0,0,0
PPBP,CXCR1,0,0,0,0,0,0,0,0,0
CXCL13,CXCR1,0,0,0,0,0,0,0,0,0
XCL1,CXCR1,0,0,0,0,0,0,0,0,0
PF4,CXCR1,0,0,0,0,0,0,0,0,0
CXCL14,CXCR1,0,0,0,0,0,0,0,0,0
CCL2,TNF,0,0,0,0,0,0,0,0,0
IFNG,TNF,0,0,0,0,0,0,0,0,0
CSF1,TNF,0,0,0,0,0,0,0,0,0
CSF3,TNF,0,0,0,0,0,0,0,0,0
CSF2,TNF,0,0,0,0,0,0,0,0,0
HGF,TNF,0,0,0,0,0,0,0,0,0
ANGPT1,TNF,0,0,0,0,0,0,0,0,0
IL12B,TNF,0,0,0,0,0,0,0,0,0
IL17A,TNF,0,0,0,0,0,0,0,0,0
ADIPOQ,TNF,0,0,0,0,0,0,0,0,0
S100B,TNF,0,0,0,0,0,0,0,0,0
STC1,TNF,0,0,0,0,0,0,0,0,0
CCL2,CXCR6,0,0,0,0,0,0,0,0.43304502964019775,0
CXCL9,CXCR6,0,0,0,0,0,0,0,0.2870420813560486,0
CCL5,CXCR6,0,0,0,0,0.15807630121707916,0,0,0,0
CCL8,CXCR6,0,0,0,0,0,0,0,0,0
CCL4,CXCR6,0,0,0,0,0,0,0,0,0
CXCL10,CXCR6,0,0,0,0,0,0,0,0.5126880407333374,0
CXCL12,CXCR6,0,0,0,0,0.08951030671596527,0,0,0.5867258310317993,0
CCL3,CXCR6,0,0,0,0,0,0,0,0,0
CCL7,CXCR6,0,0,0,0,0,0,0,0.35356682538986206,0
CCL11,CXCR6,0,0,0,0,0,0,0,0.6095750331878662,0
CCL24,CXCR6,0,0,0,0,0,0,0,0,0
CCL17,CXCR6,0,0,0,0,0,0,0,0,0
CCL22,CXCR6,0,0,0,0,0,0,0,0,0
CCL20,CXCR6,0,0,0,0,0,0,0,0,0
CCL1,CXCR6,0,0,0,0,0,0,0,0,0
CXCL1,CXCR6,0,0,0,0,0,0,0,0.42547112703323364,0
CXCL2,CXCR6,0,0,0,0,0,0,0,0,0
CXCL3,CXCR6,0,0,0,0,0,0,0,0,0
CXCL5,CXCR6,0,0,0,0,0,0,0,0,0
PPBP,CXCR6,0,0,0,0,0,0,0,0,0
CXCL13,CXCR6,0,0,0,0,0,0,0,0.19854462146759033,0
XCL1,CXCR6,0,0,0,0,0,0,0,0,0
PF4,CXCR6,0,0,0,0,0,0,0,0,0
CXCL14,CXCR6,0,0,0,0,0,0,0,0.515036404132843,0
CCL2,F3,0,0,0,0,0,0,1.003150224685669,0,0
IL10,F3,0,0,0,0,0,0,0,0,0
IL6,F3,0,0,0,0.6574580073356628,0,0,1.216051697731018,0,0
CD40LG,F3,0,0,0,0.6868634819984436,0,0,0,0,0
HGF,F3,0,0,0,0,0,0,1.1392711400985718,0,0
TNF,F3,0,0,0,0,0,0,0,0,0
OSM,F3,0,0,0,0,0,0,0,0,0
SAA1,F3,0,0,0,0,0,0,0,0,0
SST,F3,0,0,0,0,0,0,0.6726129055023193,0,0
ADIPOQ,F3,0,0,0,0,0,0,0,0,0
ORM1,F3,0,0,0,0,0,0,0,0,0
CCL2,CCR6,0,0,0,0,0,0,0,0.41729241609573364,0
IFNG,CCR6,0,0,0,0,0.13766615092754364,0,0,0,0
CXCL9,CCR6,0,0,0,0,0,0,0,0.2712894678115845,0
CCL5,CCR6,0,0,0,0,0.14232365787029266,0,0,0,0
CCL8,CCR6,0,0,0,0,0,0,0,0,0
CCL4,CCR6,0,0,0,0,0,0,0,0,0
CXCL10,CCR6,0,0,0,0,0,0,0,0.4969354271888733,0
CXCL12,CCR6,0,0,0,0,0.07375766336917877,0,0,0.5709732174873352,0
CCL3,CCR6,0,0,0,0,0,0,0,0,0
CCL7,CCR6,0,0,0,0,0,0,0,0.33781421184539795,0
CCL11,CCR6,0,0,0,0,0,0,0,0.5938224196434021,0
CCL24,CCR6,0,0,0,0,0,0,0,0,0
CCL17,CCR6,0,0,0,0,0,0,0,0,0
CCL22,CCR6,0,0,0,0,0,0,0,0,0
CCL20,CCR6,0,0,0,0,0,0,0,0,0
CCL1,CCR6,0,0,0,0,0,0,0,0,0
CXCL1,CCR6,0,0,0,0,0,0,0,0.40971851348876953,0
CXCL2,CCR6,0,0,0,0,0,0,0,0,0
CXCL3,CCR6,0,0,0,0,0,0,0,0,0
CXCL5,CCR6,0,0,0,0,0,0,0,0,0
PPBP,CCR6,0,0,0,0,0,0,0,0,0
CXCL13,CCR6,0,0,0,0,0,0,0,0.18279197812080383,0
XCL1,CCR6,0,0,0,0,0,0,0,0,0
PF4,CCR6,0,0,0,0,0,0,0,0,0
DEFB1,CCR6,0,0.4073995053768158,0,0,0,0,0,0,0
CXCL14,CCR6,0,0,0,0,0,0,0,0.4992837905883789,0
CCL2,CXCR4,0,0,0,0,0,0,0,0.5450124740600586,0
KIT,CXCR4,0,0,0,0,0.22291062772274017,0,0,0,0
CXCL9,CXCR4,0,0,0,0,0,0,0,0.3990095257759094,0
CCL5,CXCR4,0,0,0,0,0.2700437307357788,0,0,0,0
CCL8,CXCR4,0,0,0,0,0,0,0,0,0
IL4,CXCR4,0,0,0,0,0,0,0,0,0
CXCL10,CXCR4,0,0,0,0,0,0,0,0.6246554851531982,0
CXCL12,CXCR4,0,0,0,0,0.20147772133350372,0,0,0.6986932754516602,0
AGT,CXCR4,0,0,0,0,0,0,0,0.2604835629463196,0
CCL3,CXCR4,0,0,0,0,0,0,0,0,0
CCL7,CXCR4,0,0,0,0,0,0,0,0.4655342698097229,0
CCL24,CXCR4,0,0,0,0,0,0,0,0,0
CCL17,CXCR4,0,0,0,0,0,0,0,0,0
CCL22,CXCR4,0,0,0,0,0,0,0,0,0
CCL20,CXCR4,0,0,0,0,0,0,0,0,0
