cluster_1,,Epithelium,Epithelium,Epithelium,Other,Other,Other,Stroma,Stroma,Stroma
BDNF,EPHA5,0,0,0,0,0,0,0,0,0.1659288853406906
EREG,EPHA5,0,0,0,0,0,0,0,0,0
VEGFD,EPHA5,0,0,0,0,0,0,0,0,0.17748327553272247
FGF5,EPHA5,0,0,0,0,0,0,0,0,0
FGF23,EPHA5,0,0,0,0,0,0,0,0,0.13885991275310516
PGF,EPHA5,0,0,0.2072964310646057,0,0,0,0,0,0.9591980576515198
IGF1,INSRR,0,0,0,0,0,0,0,0,0.6928822994232178
EGF,INSRR,0,0,0,0,0,0,0,0,0
NGF,INSRR,0,0,0,0,0,0,0,0,0.24350911378860474
CSF1,INSRR,0,0,0,0,0,0,0,0,0.1684175282716751
HGF,INSRR,0,0,0.13719630241394043,0,0,0,0,0,0.8468198180198669
AREG,INSRR,0,0,0,0,0,0,0,0,0
PDGFA,INSRR,0,0,0.46324044466018677,0,0,0,0,0,0
PDGFB,INSRR,0,0,0,0,0,0.18510332703590393,0,0,0
ANGPT2,INSRR,0,0,0,0,0,0,0,0,0
ANGPT1,INSRR,0,0,0,0,0,0,0,0,1.508963942527771
ANGPT4,INSRR,0,0,0,0,0,0,0,0,0.2510642111301422
BDNF,INSRR,0,0,0,0,0,0,0,0,0.09428884834051132
EREG,INSRR,0,0,0,0,0,0,0,0,0
VEGFD,INSRR,0,0,0,0,0,0,0,0,0.10584324598312378
FGF5,INSRR,0,0,0,0,0,0,0,0,0
FGF23,INSRR,0,0,0,0,0,0,0,0,0.06721989065408707
PGF,INSRR,0,0,0.13565640151500702,0,0,0,0,0,0.8875580430030823
IGF1,PDGFRA,0,0,0,0,0,0,0,0,1.8302037715911865
EGF,PDGFRA,0,0,0,0,0,0,0,0,0
NGF,PDGFRA,0,0,0,0,0,0,0,0,1.3808306455612183
CSF1,PDGFRA,0,0,0,0,0,0,0,0,1.3057390451431274
HGF,PDGFRA,0,0,1.2745177745819092,0,0,0,0,0,1.9841413497924805
AREG,PDGFRA,0,0,0,0,0,0,0,0,0
PDGFA,PDGFRA,0,0,1.6005618572235107,0,0,0,0,0,0
PDGFB,PDGFRA,0,0,0,0,0,1.3224247694015503,0,0,0
ANGPT2,PDGFRA,0,0,0,0,0,0,0,0,0
ANGPT1,PDGFRA,0,0,0,0,0,0,0,0,2.6462855339050293
ANGPT4,PDGFRA,0,0,0,0,0,0,0,0,1.3883856534957886
BDNF,PDGFRA,0,0,0,0,0,0,0,0,1.2316102981567383
EREG,PDGFRA,0,0,0,0,0,0,0,0,0
VEGFD,PDGFRA,0,0,0,0,0,0,0,0,1.2431647777557373
FGF5,PDGFRA,0,0,0,0,0,0,0,0,0
FGF23,PDGFRA,0,0,0,0,0,0,0,0,1.2045413255691528
PGF,PDGFRA,0,0,1.2729778289794922,0,0,0,0,0,2.0248794555664062
IGF1,CSF1R,0,0,0,0,0,0,0,0.6601560115814209,0
EGF,CSF1R,0,0,0,0,0,0,0,0,0
NGF,CSF1R,0,0,0,0,0,0,0,0.21078281104564667,0
CSF1,CSF1R,0,0,0,0,0,0,0,0.13569122552871704,0
CSF3,CSF1R,0,0,0,0,0,0,0,0,0
CSF2,CSF1R,0,0,0,0,0.05061947926878929,0,0,0,0
HGF,CSF1R,0,0.10446999967098236,0,0,0,0,0,0.8140935301780701,0
AREG,CSF1R,0,0,0,0,0,0,0,0,0
PDGFA,CSF1R,0,0.4305141270160675,0,0,0,0,0,0,0
PDGFB,CSF1R,0,0,0,0,0.15237702429294586,0,0,0,0
ANGPT2,CSF1R,0,0,0,0,0,0,0,0,0
ANGPT1,CSF1R,0,0,0,0,0,0,0,1.4762376546859741,0
ANGPT4,CSF1R,0,0,0,0,0,0,0,0.21833790838718414,0
BDNF,CSF1R,0,0,0,0,0,0,0,0.06156255304813385,0
EREG,CSF1R,0,0,0,0,0,0,0,0,0
VEGFD,CSF1R,0,0,0,0,0,0,0,0.07311694324016571,0
FGF5,CSF1R,0,0,0,0,0,0,0,0,0
FGF23,CSF1R,0,0,0,0,0,0,0,0.034493591636419296,0
PGF,CSF1R,0,0.10293009877204895,0,0,0,0,0,0.8548317551612854,0
IGF1,DDR2,0,0,0,0,0,0,0,0,1.2521469593048096
EGF,DDR2,0,0,0,0,0,0,0,0,0
NGF,DDR2,0,0,0,0,0,0,0,0,0.8027737140655518
CSF1,DDR2,0,0,0,0,0,0,0,0,0.7276821136474609
HGF,DDR2,0,0,0.6964609026908875,0,0,0,0,0,1.406084418296814
AREG,DDR2,0,0,0,0,0,0,0,0,0
PDGFA,DDR2,0,0,1.0225050449371338,0,0,0,0,0,0
PDGFB,DDR2,0,0,0,0,0,0.7443679571151733,0,0,0
ANGPT2,DDR2,0,0,0,0,0,0,0,0,0
ANGPT1,DDR2,0,0,0,0,0,0,0,0,2.0682284832000732
ANGPT4,DDR2,0,0,0,0,0,0,0,0,0.8103288412094116
BDNF,DDR2,0,0,0,0,0,0,0,0,0.6535534858703613
EREG,DDR2,0,0,0,0,0,0,0,0,0
VEGFD,DDR2,0,0,0,0,0,0,0,0,0.6651078462600708
FGF5,DDR2,0,0,0,0,0,0,0,0,0
FGF23,DDR2,0,0,0,0,0,0,0,0,0.6264845132827759
PGF,DDR2,0,0,0.6949210166931152,0,0,0,0,0,1.4468226432800293
IGF1,RET,0,0,0,0,0,0,0,0,0
EGF,RET,0,0,0,0,0,0,0,0,0
NGF,RET,0,0,0,0,0,0,0,0,0
CSF1,RET,0,0,0,0,0,0,0,0,0
HGF,RET,0,0,0,0,0,0,0,0,0
AREG,RET,0,0,0,0,0,0,0,0,0
PDGFA,RET,0,0,0,0,0,0,0,0,0
PDGFB,RET,0,0,0,0,0,0,0,0,0
ANGPT2,RET,0,0,0,0,0,0,0,0,0
ANGPT1,RET,0,0,0,0,0,0,0,0,0
ANGPT4,RET,0,0,0,0,0,0,0,0,0
GDNF,RET,0,0,0,0,0,0,0,0,0
BDNF,RET,0,0,0,0,0,0,0,0,0
AGT,RET,0,0,0,0,0,0,0,0,0
EREG,RET,0,0,0,0,0,0,0,0,0
VEGFD,RET,0,0,0,0,0,0,0,0,0
GDF15,RET,0,0,0,0,0,0,0,0,0
FGFR4,RET,0,0,0,0,0,0,0,0,0
FGF5,RET,0,0,0,0,0,0,0,0,0
FGF23,RET,0,0,0,0,0,0,0,0,0
PGF,RET,0,0,0,0,0,0,0,0,0
LGALS1,RET,0,0,0,0,0,0,0,0,0
IGF1,FLT1,0,0,0,0,0,0,0,0.9756143093109131,0
EGF,FLT1,0,0,0,0,0,0,0,0,0
NGF,FLT1,0,0,0,0,0,0,0,0.5262411236763,0
CSF1,FLT1,0,0,0,0,0,0,0,0.4511495530605316,0
CSF2,FLT1,0,0,0,0,0.36607781052589417,0,0,0,0
HGF,FLT1,0,0.41992831230163574,0,0,0,0,0,1.129551887512207,0
AREG,FLT1,0,0,0,0,0,0,0,0,0
PDGFA,FLT1,0,0.7459724545478821,0,0,0,0,0,0,0
PDGFB,FLT1,0,0,0,0,0.46783533692359924,0,0,0,0
ANGPT2,FLT1,0,0,0,0,0,0,0,0,0
ANGPT1,FLT1,0,0,0,0,0,0,0,1.7916959524154663,0
ANGPT4,FLT1,0,0,0,0,0,0,0,0.5337962508201599,0
KDR,FLT1,0,0,0,0,0.5909525156021118,0,0,0,0
FLT4,FLT1,0,0,0,0,0.3857867419719696,0,0,0,0
BDNF,FLT1,0,0,0,0,0,0,0,0.37702086567878723,0
EREG,FLT1,0,0,0,0,0,0,0,0,0
VEGFD,FLT1,0,0,0,0,0,0,0,0.3885752558708191,0
FGF5,FLT1,0,0,0,0,0,0,0,0,0
FGF23,FLT1,0,0,0,0,0,0,0,0.34995192289352417,0
PGF,FLT1,0,0.4183884263038635,0,0,0,0,0,1.1702899932861328,0
TNF,TRPM2,0,0,0,0,0,0,0,0,0
EGF,HSP90AB1,0,0,0,0,0,0,0,0,0
IL4,LGALS3,0,0,0,0,0,0,0,0,0
MUC1,LGALS3,0,0,0,0,0,0,0,0,0
CSF2,LGALS3,0,0,0,0,0,0,0,0,0
TNF,NR3C1,0,0,0,0,0,0,0,0,0
RLN1,NR3C1,0,0,0,0,0,0,0,0,0
GC,NR3C1,0,0,0,0,0,0,0,0,0
HGF,THBS1,0.3141653537750244,0,0,0,0,0,1.0237889289855957,0,0
IL18,THBS1,0.2628647983074188,0,0,0,0,0,0.38211387395858765,0,0
VWF,THBS1,0,0,0,0.46332353353500366,0,0,0,0,0
IGF1,ITGAV,0,0,0,0,0,0,0.8016847372055054,0,0.6721704006195068
NRG1,ITGAV,0.4518468379974365,0,0.322332501411438,0,0,0,0.20800307393074036,0,0.07848874479532242
PTN,ITGAV,0,0,0,0,0,0,1.5047426223754883,0,1.3752282857894897
L1CAM,ITGAV,0,0,0,0.2076190710067749,0,0.07810474187135696,0,0,0
VTN,ITGAV,0,0,0,0,0,0,1.1872804164886475,0,1.057766079902649
THBS1,ITGAV,0.4170879125595093,0,0.28757360577583313,0,0,0,0,0,0
THBS2,ITGAV,0,0,0,0,0,0,0,0,0
CTGF,ITGAV,0.3983309268951416,0,0.26881659030914307,0,0,0,0.267625093460083,0,0.13811074197292328
VWF,ITGAV,0,0,0,0.3951569199562073,0,0.26564258337020874,0,0,0
PECAM1,ITGAV,0,0,0,0.4957762360572815,0,0.36626189947128296,0,0,0
TNC,ITGAV,0,0,0,0,0,0,0.17811529338359833,0,0.04860096424818039
MFGE8,ITGAV,0.2946782112121582,0,0.16516388952732086,0,0,0,1.0972923040390015,0,0.9677779078483582
ANGPTL4,ITGAV,0,0,0,0,0,0,0.7170695066452026,0,0.5875551700592041
DMP1,ITGAV,0,0,0,0,0,0,0,0,0
ICAM4,ITGAV,0.185172438621521,0,0.05565810948610306,0,0,0,0,0,0
SPP1,ITGAV,0,0,0,0,0,0,0,0,0
CYR61,ITGAV,0.9373851418495178,0,0.8078708052635193,0,0,0,0.2368338704109192,0,0.10731953382492065
EDIL3,ITGAV,0,0,0,0,0,0,0,0,0
POSTN,ITGAV,0,0,0,0,0,0,0,0,0
THBS4,ITGAV,0,0,0,0,0,0,0.2799781858921051,0,0.15046384930610657
CCL2,CCR2,0,0,0,0,0,0,0,0.3377529978752136,0
CXCL9,CCR2,0,0,0,0,0,0,0,0.045055367052555084,0
CCL5,CCR2,0,0,0,0,0,0,0,0,0
CCL8,CCR2,0,0,0,0,0,0,0,0,0
CCL4,CCR2,0,0,0,0,0,0,0,0,0
CD40LG,CCR2,0,0,0,0,0.07687707245349884,0,0,0,0
CXCL10,CCR2,0,0.04063715785741806,0,0,0,0,0,0.5274695158004761,0
CXCL12,CCR2,0,0.009613125585019588,0,0,0.15177179872989655,0,0,0.4363766610622406,0
CCL3,CCR2,0,0,0,0,0,0,0,0,0
CCL7,CCR2,0,0,0,0,0,0,0,0.37802568078041077,0
CCL11,CCR2,0,0,0,0,0,0,0,0.3843076825141907,0
CCL24,CCR2,0,0,0,0,0,0,0,0,0
CCL17,CCR2,0,0,0,0,0,0,0,0,0
CCL22,CCR2,0,0,0,0,0,0,0,0,0
CCL20,CCR2,0,0,0,0,0,0,0,0,0
CCL1,CCR2,0,0,0,0,0.002635051030665636,0,0,0,0
CXCL1,CCR2,0,0.03197157382965088,0,0,0,0,0,0.27963823080062866,0
CXCL2,CCR2,0,0,0,0,0,0,0,0,0
CXCL3,CCR2,0,0,0,0,0,0,0,0,0
CXCL5,CCR2,0,0,0,0,0,0,0,0,0
PPBP,CCR2,0,0,0,0,0,0,0,0,0
CXCL13,CCR2,0,0,0,0,0,0,0,0.039808738976716995,0
XCL1,CCR2,0,0,0,0,0.03837037459015846,0,0,0,0
PF4,CCR2,0,0,0,0,0.02466648444533348,0,0,0,0
CXCL14,CCR2,0,0,0,0,0,0,0,0.722727358341217,0
CYTL1,CCR2,0,0,0,0,0.09736820310354233,0,0,0,0
MSMP,CCR2,0,0,0,0,0.014443873427808285,0,0,0,0
CCL2,CCR3,0,0,0,0,0,0,0,0,0
CXCL9,CCR3,0,0,0,0,0,0,0,0,0
CCL5,CCR3,0,0,0,0,0,0,0,0,0
CCL8,CCR3,0,0,0,0,0,0,0,0,0
CCL4,CCR3,0,0,0,0,0,0,0,0,0
IL4,CCR3,0,0,0,0,0,0,0,0,0
CXCL10,CCR3,0,0,0,0,0,0,0,0,0
IL2,CCR3,0,0,0,0,0,0,0,0,0
CXCL12,CCR3,0,0,0,0,0,0,0,0,0
CCL3,CCR3,0,0,0,0,0,0,0,0,0
CCL7,CCR3,0,0,0,0,0,0,0,0,0
CCL11,CCR3,0,0,0,0,0,0,0,0,0
CCL24,CCR3,0,0,0,0,0,0,0,0,0
CCL17,CCR3,0,0,0,0,0,0,0,0,0
CCL22,CCR3,0,0,0,0,0,0,0,0,0
CCL20,CCR3,0,0,0,0,0,0,0,0,0
CCL1,CCR3,0,0,0,0,0,0,0,0,0
CXCL1,CCR3,0,0,0,0,0,0,0,0,0
CXCL2,CCR3,0,0,0,0,0,0,0,0,0
CXCL3,CCR3,0,0,0,0,0,0,0,0,0
CXCL5,CCR3,0,0,0,0,0,0,0,0,0
PPBP,CCR3,0,0,0,0,0,0,0,0,0
CXCL13,CCR3,0,0,0,0,0,0,0,0,0
XCL1,CCR3,0,0,0,0,0,0,0,0,0
PF4,CCR3,0,0,0,0,0,0,0,0,0
CXCL14,CCR3,0,0,0,0,0,0,0,0,0
CCL2,CCR5,0,0,0,0,0,0,0,0,0
CXCL9,CCR5,0,0,0,0,0,0,0,0,0
CCL5,CCR5,0,0,0,0,0,0,0,0,0
CCL8,CCR5,0,0,0,0,0,0,0,0,0
CCL4,CCR5,0,0,0,0,0,0,0,0,0
CXCL10,CCR5,0,0,0,0,0,0,0,0,0
IL2,CCR5,0,0,0,0,0,0,0,0,0
IL12A,CCR5,0,0,0,0,0,0,0,0,0
CXCL12,CCR5,0,0,0,0,0,0,0,0,0
CCL3,CCR5,0,0,0,0,0,0,0,0,0
CCL7,CCR5,0,0,0,0,0,0,0,0,0
CCL11,CCR5,0,0,0,0,0,0,0,0,0
CCL24,CCR5,0,0,0,0,0,0,0,0,0
CCL17,CCR5,0,0,0,0,0,0,0,0,0
CCL22,CCR5,0,0,0,0,0,0,0,0,0
CCL20,CCR5,0,0,0,0,0,0,0,0,0
CCL1,CCR5,0,0,0,0,0,0,0,0,0
CXCL1,CCR5,0,0,0,0,0,0,0,0,0
CXCL2,CCR5,0,0,0,0,0,0,0,0,0
CXCL3,CCR5,0,0,0,0,0,0,0,0,0
CXCL5,CCR5,0,0,0,0,0,0,0,0,0
PPBP,CCR5,0,0,0,0,0,0,0,0,0
CXCL13,CCR5,0,0,0,0,0,0,0,0,0
IL12B,CCR5,0,0,0,0,0,0,0,0,0
IL18,CCR5,0,0,0,0,0,0,0,0,0
XCL1,CCR5,0,0,0,0,0,0,0,0,0
ORM1,CCR5,0,0,0,0,0,0,0,0,0
PF4,CCR5,0,0,0,0,0,0,0,0,0
CXCL14,CCR5,0,0,0,0,0,0,0,0,0
S100A4,CCR5,0,0,0,0,0,0,0,0,0
CCL2,CCR1,0,0,0,0,0,0,0,0,0
IL10,CCR1,0,0,0,0,0,0,0,0,0
CXCL9,CCR1,0,0,0,0,0,0,0,0,0
CCL5,CCR1,0,0,0,0,0,0,0,0,0
CCL8,CCR1,0,0,0,0,0,0,0,0,0
CCL4,CCR1,0,0,0,0,0,0,0,0,0
CXCL10,CCR1,0,0,0,0,0,0,0,0,0
CSF2,CCR1,0,0,0,0,0,0,0,0,0
CXCL12,CCR1,0,0,0,0,0,0,0,0,0
CCL3,CCR1,0,0,0,0,0,0,0,0,0
CCL7,CCR1,0,0,0,0,0,0,0,0,0
CCL11,CCR1,0,0,0,0,0,0,0,0,0
CCL24,CCR1,0,0,0,0,0,0,0,0,0
CCL17,CCR1,0,0,0,0,0,0,0,0,0
CCL22,CCR1,0,0,0,0,0,0,0,0,0
CCL20,CCR1,0,0,0,0,0,0,0,0,0
CCL1,CCR1,0,0,0,0,0,0,0,0,0
CXCL1,CCR1,0,0,0,0,0,0,0,0,0
CXCL2,CCR1,0,0,0,0,0,0,0,0,0
CXCL3,CCR1,0,0,0,0,0,0,0,0,0
CXCL5,CCR1,0,0,0,0,0,0,0,0,0
PPBP,CCR1,0,0,0,0,0,0,0,0,0
CXCL13,CCR1,0,0,0,0,0,0,0,0,0
XCL1,CCR1,0,0,0,0,0,0,0,0,0
PF4,CCR1,0,0,0,0,0,0,0,0,0
CXCL14,CCR1,0,0,0,0,0,0,0,0,0
CCL2,ACKR1,0,0,0,0,0,0,0,0.39104384183883667,0
CXCL9,ACKR1,0,0,0,0,0,0,0,0.09834620356559753,0
CCL5,ACKR1,0,0,0,0,0,0,0,0,0
CCL8,ACKR1,0,0,0,0,0,0,0,0,0
CXCL10,ACKR1,0,0.09392799437046051,0,0,0,0,0,0.5807603597640991,0
CCL7,ACKR1,0,0,0,0,0,0,0,0.4313165247440338,0
CCL11,ACKR1,0,0,0,0,0,0,0,0.4375985264778137,0
CCL17,ACKR1,0,0,0,0,0,0,0,0,0
CCL22,ACKR1,0,0,0,0,0,0,0,0,0
CCL1,ACKR1,0,0,0,0,0.0559258908033371,0,0,0,0
CXCL1,ACKR1,0,0.08526241779327393,0,0,0,0,0,0.3329290747642517,0
CXCL2,ACKR1,0,0,0,0,0,0,0,0,0
CXCL3,ACKR1,0,0,0,0,0,0,0,0,0
CXCL5,ACKR1,0,0,0,0,0,0,0,0,0
PPBP,ACKR1,0,0,0,0,0,0,0,0,0
CXCL13,ACKR1,0,0,0,0,0,0,0,0.09309957921504974,0
PF4,ACKR1,0,0,0,0,0.07795732468366623,0,0,0,0
CCL2,ACKR2,0,0,0,0,0,0,0,0,0
CCL5,ACKR2,0,0,0,0,0,0,0,0,0
CCL8,ACKR2,0,0,0,0,0,0,0,0,0
CCL4,ACKR2,0,0,0,0,0,0,0,0,0
CCL3,ACKR2,0,0,0,0,0,0,0,0,0
CCL7,ACKR2,0,0,0,0,0,0,0,0,0
CCL11,ACKR2,0,0,0,0,0,0,0,0,0
CCL24,ACKR2,0,0,0,0,0,0,0,0,0
CCL17,ACKR2,0,0,0,0,0,0,0,0,0
CCL22,ACKR2,0,0,0,0,0,0,0,0,0
CCL2,CXCR1,0,0,0,0,0,0,0,0,0
CXCL9,CXCR1,0,0,0,0,0,0,0,0,0
CCL5,CXCR1,0,0,0,0,0,0,0,0,0
CCL8,CXCR1,0,0,0,0,0,0,0,0,0
CCL4,CXCR1,0,0,0,0,0,0,0,0,0
CXCL10,CXCR1,0,0,0,0,0,0,0,0,0
CXCL12,CXCR1,0,0,0,0,0,0,0,0,0
CCL3,CXCR1,0,0,0,0,0,0,0,0,0
CCL7,CXCR1,0,0,0,0,0,0,0,0,0
CCL11,CXCR1,0,0,0,0,0,0,0,0,0
CCL24,CXCR1,0,0,0,0,0,0,0,0,0
CCL17,CXCR1,0,0,0,0,0,0,0,0,0
CCL22,CXCR1,0,0,0,0,0,0,0,0,0
CCL20,CXCR1,0,0,0,0,0,0,0,0,0
CCL1,CXCR1,0,0,0,0,0,0,0,0,0
CXCL1,CXCR1,0,0,0,0,0,0,0,0,0
CXCL2,CXCR1,0,0,0,0,0,0,0,0,0
CXCL3,CXCR1,0,0,0,0,0,0,0,0,0
CXCL5,CXCR1,0,0,0,0,0,0,0,0,0
PPBP,CXCR1,0,0,0,0,0,0,0,0,0
CXCL13,CXCR1,0,0,0,0,0,0,0,0,0
XCL1,CXCR1,0,0,0,0,0,0,0,0,0
PF4,CXCR1,0,0,0,0,0,0,0,0,0
CXCL14,CXCR1,0,0,0,0,0,0,0,0,0
CCL2,TNF,0,0,0,0,0,0,0,0,0
IFNG,TNF,0,0,0,0,0,0,0,0,0
CSF1,TNF,0,0,0,0,0,0,0,0,0
CSF3,TNF,0,0,0,0,0,0,0,0,0
CSF2,TNF,0,0,0,0,0,0,0,0,0
HGF,TNF,0,0,0,0,0,0,0,0,0
ANGPT1,TNF,0,0,0,0,0,0,0,0,0
IL12B,TNF,0,0,0,0,0,0,0,0,0
IL17A,TNF,0,0,0,0,0,0,0,0,0
ADIPOQ,TNF,0,0,0,0,0,0,0,0,0
S100B,TNF,0,0,0,0,0,0,0,0,0
STC1,TNF,0,0,0,0,0,0,0,0,0
CCL2,CXCR6,0,0,0,0,0,0,0,0,0
CXCL9,CXCR6,0,0,0,0,0,0,0,0,0
CCL5,CXCR6,0,0,0,0,0,0,0,0,0
CCL8,CXCR6,0,0,0,0,0,0,0,0,0
CCL4,CXCR6,0,0,0,0,0,0,0,0,0
CXCL10,CXCR6,0,0,0,0,0,0,0,0,0
CXCL12,CXCR6,0,0,0,0,0,0,0,0,0
CCL3,CXCR6,0,0,0,0,0,0,0,0,0
CCL7,CXCR6,0,0,0,0,0,0,0,0,0
CCL11,CXCR6,0,0,0,0,0,0,0,0,0
CCL24,CXCR6,0,0,0,0,0,0,0,0,0
CCL17,CXCR6,0,0,0,0,0,0,0,0,0
CCL22,CXCR6,0,0,0,0,0,0,0,0,0
CCL20,CXCR6,0,0,0,0,0,0,0,0,0
CCL1,CXCR6,0,0,0,0,0,0,0,0,0
CXCL1,CXCR6,0,0,0,0,0,0,0,0,0
CXCL2,CXCR6,0,0,0,0,0,0,0,0,0
CXCL3,CXCR6,0,0,0,0,0,0,0,0,0
CXCL5,CXCR6,0,0,0,0,0,0,0,0,0
PPBP,CXCR6,0,0,0,0,0,0,0,0,0
CXCL13,CXCR6,0,0,0,0,0,0,0,0,0
XCL1,CXCR6,0,0,0,0,0,0,0,0,0
PF4,CXCR6,0,0,0,0,0,0,0,0,0
CXCL14,CXCR6,0,0,0,0,0,0,0,0,0
CCL2,F3,0,0,0,0,0,0,0.9609273672103882,0,0.36425137519836426
IL10,F3,0,0,0,0,0,0,0,0,0
IL6,F3,0,0,0,0,0,0,1.275825023651123,0,0.6791490316390991
CD40LG,F3,0,0,0,0.700051486492157,0,0.10337544232606888,0,0,0
HGF,F3,0.6960954070091248,0,0.09941939264535904,0,0,0,1.4057189226150513,0,0.8090429306030273
TNF,F3,0,0,0,0,0,0,0,0,0
OSM,F3,0,0,0,0,0,0,0,0,0
SAA1,F3,0,0,0,0,0,0,0,0,0
SST,F3,0,0,0,0,0,0,0,0,0
ADIPOQ,F3,0,0,0,0,0,0,0,0,0
ORM1,F3,0,0,0,0.7561001777648926,0,0.15942418575286865,0,0,0
CCL2,CCR6,0,0,0,0,0,0,0,0,0
IFNG,CCR6,0,0,0,0,0,0,0,0,0
CXCL9,CCR6,0,0,0,0,0,0,0,0,0
CCL5,CCR6,0,0,0,0,0,0,0,0,0
CCL8,CCR6,0,0,0,0,0,0,0,0,0
CCL4,CCR6,0,0,0,0,0,0,0,0,0
CXCL10,CCR6,0,0,0,0,0,0,0,0,0
CXCL12,CCR6,0,0,0,0,0,0,0,0,0
CCL3,CCR6,0,0,0,0,0,0,0,0,0
CCL7,CCR6,0,0,0,0,0,0,0,0,0
CCL11,CCR6,0,0,0,0,0,0,0,0,0
CCL24,CCR6,0,0,0,0,0,0,0,0,0
CCL17,CCR6,0,0,0,0,0,0,0,0,0
CCL22,CCR6,0,0,0,0,0,0,0,0,0
CCL20,CCR6,0,0,0,0,0,0,0,0,0
CCL1,CCR6,0,0,0,0,0,0,0,0,0
CXCL1,CCR6,0,0,0,0,0,0,0,0,0
CXCL2,CCR6,0,0,0,0,0,0,0,0,0
CXCL3,CCR6,0,0,0,0,0,0,0,0,0
CXCL5,CCR6,0,0,0,0,0,0,0,0,0
PPBP,CCR6,0,0,0,0,0,0,0,0,0
CXCL13,CCR6,0,0,0,0,0,0,0,0,0
XCL1,CCR6,0,0,0,0,0,0,0,0,0
PF4,CCR6,0,0,0,0,0,0,0,0,0
DEFB1,CCR6,0,0,0,0,0,0,0,0,0
CXCL14,CCR6,0,0,0,0,0,0,0,0,0
CCL2,CXCR4,0,0,0,0,0,0,0,0,0
KIT,CXCR4,0,0,0,0,0,0,0,0,0
CXCL9,CXCR4,0,0,0,0,0,0,0,0,0
CCL5,CXCR4,0,0,0,0,0,0,0,0,0
CCL8,CXCR4,0,0,0,0,0,0,0,0,0
IL4,CXCR4,0,0,0,0,0,0,0,0,0
CXCL10,CXCR4,0,0,0,0,0,0,0,0,0
CXCL12,CXCR4,0,0,0,0,0,0,0,0,0
AGT,CXCR4,0,0,0,0,0,0,0,0,0
CCL3,CXCR4,0,0,0,0,0,0,0,0,0
CCL7,CXCR4,0,0,0,0,0,0,0,0,0
CCL24,CXCR4,0,0,0,0,0,0,0,0,0
CCL17,CXCR4,0,0,0,0,0,0,0,0,0
CCL22,CXCR4,0,0,0,0,0,0,0,0,0
CCL20,CXCR4,0,0,0,0,0,0,0,0,0
CCL1,CXCR4,0,0,0,0,0,0,0,0,0
CXCL1,CXCR4,0,0,0,0,0,0,0,0,0
CXCL2,CXCR4,0,0,0,0,0,0,0,0,0
CXCL3,CXCR4,0,0,0,0,0,0,0,0,0
CXCL5,CXCR4,0,0,0,0,0,0,0,0,0
PPBP,CXCR4,0,0,0,0,0,0,0,0,0
CXCL13,CXCR4,0,0,0,0,0,0,0,0,0
XCL1,CXCR4,0,0,0,0,0,0,0,0,0
TFF2,CXCR4,0,0,0,0,0,0,0,0,0
PF4,CXCR4,0,0,0,0,0,0,0,0,0
CXCL14,CXCR4,0,0,0,0,0,0,0,0,0
TFF3,CXCR4,0,0,0,0,0,0,0,0,0
CCL2,CX3CR1,0,0,0,0,0,0,0,0.38972949981689453,0
CXCL9,CX3CR1,0,0,0,0,0,0,0,0.09703187644481659,0
CCL5,CX3CR1,0,0,0,0,0,0,0,0,0
CCL8,CX3CR1,0,0,0,0,0,0,0,0,0
CCL4,CX3CR1,0,0,0,0,0,0,0,0,0
CXCL10,CX3CR1,0,0.09261366724967957,0,0,0,0,0,0.579446017742157,0
CXCL12,CX3CR1,0,0.06158963218331337,0,0,0.20374830067157745,0,0,0.4883531928062439,0
CCL3,CX3CR1,0,0,0,0,0,0,0,0,0
CCL7,CX3CR1,0,0,0,0,0,0,0,0.43000221252441406,0
CCL11,CX3CR1,0,0,0,0,0,0,0,0.4362841844558716,0
CCL24,CX3CR1,0,0,0,0,0,0,0,0,0
CCL17,CX3CR1,0,0,0,0,0,0,0,0,0
CCL22,CX3CR1,0,0,0,0,0,0,0,0,0
CCL20,CX3CR1,0,0,0,0,0,0,0,0,0
CCL1,CX3CR1,0,0,0,0,0.054611556231975555,0,0,0,0
CXCL1,CX3CR1,0,0.08394808322191238,0,0,0,0,0,0.33161473274230957,0
CXCL2,CX3CR1,0,0,0,0,0,0,0,0,0
CXCL3,CX3CR1,0,0,0,0,0,0,0,0,0
CXCL5,CX3CR1,0,0,0,0,0,0,0,0,0
PPBP,CX3CR1,0,0,0,0,0,0,0,0,0
CXCL13,CX3CR1,0,0,0,0,0,0,0,0.0917852446436882,0
XCL1,CX3CR1,0,0,0,0,0.09034688025712967,0,0,0,0
PF4,CX3CR1,0,0,0,0,0.07664299011230469,0,0,0,0
CXCL14,CX3CR1,0,0,0,0,0,0,0,0.774703860282898,0
CCL2,CCR7,0,0,0,0,0,0,0,0.37979987263679504,0
CXCL9,CCR7,0,0,0,0,0,0,0,0.08710223436355591,0
CCL5,CCR7,0,0,0,0,0,0,0,0,0
CCL8,CCR7,0,0,0,0,0,0,0,0,0
CCL4,CCR7,0,0,0,0,0,0,0,0,0
IL6,CCR7,0,0,0,0,0,0,0,0.6946974992752075,0
CXCL10,CCR7,0,0.08268402516841888,0,0,0,0,0,0.5695163607597351,0
CXCL12,CCR7,0,0.05165999382734299,0,0,0.19381865859031677,0,0,0.478423535823822,0
CCL3,CCR7,0,0,0,0,0,0,0,0,0
