cluster_1,,immune,immune,stroma,stroma
CCL2,ACKR1,0,0,0,0.40682581067085266
CXCL9,ACKR1,0,0,0,0.1006302535533905
CCL5,ACKR1,0,0.2348899245262146,0,0
CCL8,ACKR1,0,0,0,0
CXCL10,ACKR1,0,0,0,0.4009993374347687
CCL7,ACKR1,0,0,0,0.3771809935569763
CCL11,ACKR1,0,0,0,0.4433892071247101
CCL17,ACKR1,0,0.051646582782268524,0,0
CCL22,ACKR1,0,0.07312345504760742,0,0
CCL1,ACKR1,0,0,0,0
CXCL1,ACKR1,0,0,0,0.22096964716911316
CXCL2,ACKR1,0,0,0,0
CXCL3,ACKR1,0,0,0,0
CXCL5,ACKR1,0,0,0,0
PPBP,ACKR1,0,0,0,0
CXCL13,ACKR1,0,0,0,0.25480255484580994
PF4,ACKR1,0,0,0,0
CCL2,ACKR2,0,0,0,0
CCL5,ACKR2,0,0,0,0
CCL8,ACKR2,0,0,0,0
CCL4,ACKR2,0,0,0,0
CCL3,ACKR2,0,0,0,0
CCL7,ACKR2,0,0,0,0
CCL11,ACKR2,0,0,0,0
CCL24,ACKR2,0,0,0,0
CCL17,ACKR2,0,0,0,0
CCL22,ACKR2,0,0,0,0
CCL2,CXCR1,0,0,0,0
CXCL9,CXCR1,0,0,0,0
CCL5,CXCR1,0,0,0,0
CCL8,CXCR1,0,0,0,0
CCL4,CXCR1,0,0,0,0
CXCL10,CXCR1,0,0,0,0
CXCL12,CXCR1,0,0,0,0
CCL3,CXCR1,0,0,0,0
CCL7,CXCR1,0,0,0,0
CCL11,CXCR1,0,0,0,0
CCL24,CXCR1,0,0,0,0
CCL17,CXCR1,0,0,0,0
CCL22,CXCR1,0,0,0,0
CCL20,CXCR1,0,0,0,0
CCL1,CXCR1,0,0,0,0
CXCL1,CXCR1,0,0,0,0
CXCL2,CXCR1,0,0,0,0
CXCL3,CXCR1,0,0,0,0
CXCL5,CXCR1,0,0,0,0
PPBP,CXCR1,0,0,0,0
CXCL13,CXCR1,0,0,0,0
XCL1,CXCR1,0,0,0,0
PF4,CXCR1,0,0,0,0
CXCL14,CXCR1,0,0,0,0
CCL2,TNF,0,0,0,0
IFNG,TNF,0,0,0,0
CSF1,TNF,0,0,0,0
CSF3,TNF,0,0,0,0
CSF2,TNF,0,0,0,0
HGF,TNF,0,0,0,0
ANGPT1,TNF,0,0,0,0
IL12B,TNF,0,0,0,0
IL17A,TNF,0,0,0,0
ADIPOQ,TNF,0,0,0,0
S100B,TNF,0,0,0,0
STC1,TNF,0,0,0,0
CCL2,CXCR6,0,0,0.6706546545028687,0
CXCL9,CXCR6,0,0,0.3644590973854065,0
CCL5,CXCR6,0.4987187683582306,0,0,0
CCL8,CXCR6,0,0,0,0
CCL4,CXCR6,0,0,0,0
CXCL10,CXCR6,0,0,0.6648281812667847,0
CXCL12,CXCR6,0,0,0.6783208847045898,0
CCL3,CXCR6,0,0,0,0
CCL7,CXCR6,0,0,0.6410098075866699,0
CCL11,CXCR6,0,0,0.7072180509567261,0
CCL24,CXCR6,0,0,0,0
CCL17,CXCR6,0.3154754340648651,0,0,0
CCL22,CXCR6,0.3369522988796234,0,0,0
CCL20,CXCR6,0,0,0,0
CCL1,CXCR6,0,0,0,0
CXCL1,CXCR6,0,0,0.48479849100112915,0
CXCL2,CXCR6,0,0,0,0
CXCL3,CXCR6,0,0,0,0
CXCL5,CXCR6,0,0,0,0
PPBP,CXCR6,0,0,0,0
CXCL13,CXCR6,0,0,0.5186313986778259,0
XCL1,CXCR6,0.5723262429237366,0,0,0
PF4,CXCR6,0,0,0,0
CXCL14,CXCR6,0,0,0.8554465174674988,0
CCL2,F3,0,0,0,0
IL10,F3,0,0,0,0
IL6,F3,0,0,0,0
CD40LG,F3,0,0,0,0
HGF,F3,0,0,0,0
TNF,F3,0,0,0,0
OSM,F3,0,0,0,0
SAA1,F3,0,0,0,0
SST,F3,0,0,0,0
ADIPOQ,F3,0,0,0,0
ORM1,F3,0,0,0,0
CCL2,CCR6,0,0,0.4205586016178131,0
IFNG,CCR6,0.1314689964056015,0,0,0
CXCL9,CCR6,0,0,0.11436305195093155,0
CCL5,CCR6,0.24862273037433624,0,0,0
CCL8,CCR6,0,0,0,0
CCL4,CCR6,0,0,0,0
CXCL10,CCR6,0,0,0.4147321283817291,0
CXCL12,CCR6,0,0,0.4282248318195343,0
CCL3,CCR6,0,0,0,0
CCL7,CCR6,0,0,0.39091378450393677,0
CCL11,CCR6,0,0,0.45712199807167053,0
CCL24,CCR6,0,0,0,0
CCL17,CCR6,0.06537938117980957,0,0,0
CCL22,CCR6,0.08685625344514847,0,0,0
CCL20,CCR6,0,0,0,0
CCL1,CCR6,0,0,0,0
CXCL1,CCR6,0,0,0.2347024530172348,0
CXCL2,CCR6,0,0,0,0
CXCL3,CCR6,0,0,0,0
CXCL5,CCR6,0,0,0,0
PPBP,CCR6,0,0,0,0
CXCL13,CCR6,0,0,0.2685353457927704,0
XCL1,CCR6,0.32223019003868103,0,0,0
PF4,CCR6,0,0,0,0
DEFB1,CCR6,0,0,0,0
CXCL14,CCR6,0,0,0.6053504943847656,0
CCL2,CXCR4,0,0,0.5366103053092957,0
KIT,CXCR4,0.22849541902542114,0,0,0
CXCL9,CXCR4,0,0,0.2304147481918335,0
CCL5,CXCR4,0.3646744191646576,0,0,0
CCL8,CXCR4,0,0,0,0
IL4,CXCR4,0,0,0,0
CXCL10,CXCR4,0,0,0.5307838320732117,0
CXCL12,CXCR4,0,0,0.5442765355110168,0
AGT,CXCR4,0,0,0.6337055563926697,0
CCL3,CXCR4,0,0,0,0
CCL7,CXCR4,0,0,0.5069655179977417,0
CCL24,CXCR4,0,0,0,0
CCL17,CXCR4,0.18143108487129211,0,0,0
CCL22,CXCR4,0.20290794968605042,0,0,0
CCL20,CXCR4,0,0,0,0
CCL1,CXCR4,0,0,0,0
CXCL1,CXCR4,0,0,0.35075414180755615,0
CXCL2,CXCR4,0,0,0,0
CXCL3,CXCR4,0,0,0,0
CXCL5,CXCR4,0,0,0,0
PPBP,CXCR4,0,0,0,0
CXCL13,CXCR4,0,0,0.38458704948425293,0
XCL1,CXCR4,0.4382818937301636,0,0,0
TFF2,CXCR4,0,0,0,0
PF4,CXCR4,0,0,0,0
CXCL14,CXCR4,0,0,0.7214021682739258,0
TFF3,CXCR4,0,0,0,0
CCL2,CX3CR1,0,0,0.42784711718559265,0
CXCL9,CX3CR1,0,0,0.12165157496929169,0
CCL5,CX3CR1,0.2559112310409546,0,0,0
CCL8,CX3CR1,0,0,0,0
CCL4,CX3CR1,0,0,0,0
CXCL10,CX3CR1,0,0,0.42202064394950867,0
CXCL12,CX3CR1,0,0,0.43551334738731384,0
CCL3,CX3CR1,0,0,0,0
CCL7,CX3CR1,0,0,0.3982023000717163,0
CCL11,CX3CR1,0,0,0.4644105136394501,0
CCL24,CX3CR1,0,0,0,0
CCL17,CX3CR1,0.07266789674758911,0,0,0
CCL22,CX3CR1,0.0941447764635086,0,0,0
CCL20,CX3CR1,0,0,0,0
CCL1,CX3CR1,0,0,0,0
CXCL1,CX3CR1,0,0,0.24199096858501434,0
CXCL2,CX3CR1,0,0,0,0
CXCL3,CX3CR1,0,0,0,0
CXCL5,CX3CR1,0,0,0,0
PPBP,CX3CR1,0,0,0,0
CXCL13,CX3CR1,0,0,0.2758238613605499,0
XCL1,CX3CR1,0.32951870560646057,0,0,0
PF4,CX3CR1,0,0,0,0
CXCL14,CX3CR1,0,0,0.6126390099525452,0
CCL2,CCR7,0,0,0.4623171091079712,0
CXCL9,CCR7,0,0,0.15612156689167023,0
CCL5,CCR7,0.2903812527656555,0,0,0
CCL8,CCR7,0,0,0,0
CCL4,CCR7,0,0,0,0
IL6,CCR7,0,0,0.6943333148956299,0
CXCL10,CCR7,0,0,0.4564906358718872,0
CXCL12,CCR7,0,0,0.4699833393096924,0
CCL3,CCR7,0,0,0,0
CCL7,CCR7,0,0,0.43267232179641724,0
CCL11,CCR7,0,0,0.4988805055618286,0
CCL24,CCR7,0,0,0,0
CCL17,CCR7,0.10713789612054825,0,0,0
CCL22,CCR7,0.12861476838588715,0,0,0
CCL20,CCR7,0,0,0,0
CCL1,CCR7,0,0,0,0
CXCL1,CCR7,0,0,0.2764609456062317,0
CXCL2,CCR7,0,0,0,0
CXCL3,CCR7,0,0,0,0
CXCL5,CCR7,0,0,0,0
PPBP,CCR7,0,0,0,0
CXCL13,CCR7,0,0,0.31029385328292847,0
XCL1,CCR7,0.3639886975288391,0,0,0
PF4,CCR7,0,0,0,0
CXCL14,CCR7,0,0,0.6471089720726013,0
CCL2,XCR1,0,0,0.4816269278526306,0
CXCL9,XCR1,0,0,0.17543137073516846,0
CCL5,XCR1,0.30969104170799255,0,0,0
CCL8,XCR1,0,0,0,0
CCL4,XCR1,0,0,0,0
CXCL10,XCR1,0,0,0.47580045461654663,0
CXCL12,XCR1,0,0,0.4892931580543518,0
CCL3,XCR1,0,0,0,0
CCL7,XCR1,0,0,0.4519821107387543,0
CCL11,XCR1,0,0,0.518190324306488,0
CCL24,XCR1,0,0,0,0
CCL17,XCR1,0.12644769251346588,0,0,0
CCL22,XCR1,0.14792457222938538,0,0,0
CCL20,XCR1,0,0,0,0
CCL1,XCR1,0,0,0,0
CXCL1,XCR1,0,0,0.2957707643508911,0
CXCL2,XCR1,0,0,0,0
CXCL3,XCR1,0,0,0,0
CXCL5,XCR1,0,0,0,0
PPBP,XCR1,0,0,0,0
CXCL13,XCR1,0,0,0.3296036720275879,0
XCL1,XCR1,0.38329851627349854,0,0,0
PF4,XCR1,0,0,0,0
CXCL14,XCR1,0,0,0.6664187908172607,0
CCL2,CXCR2,0,0,0,0
CXCL9,CXCR2,0,0,0,0
CCL5,CXCR2,0,0,0,0
CCL8,CXCR2,0,0,0,0
CCL4,CXCR2,0,0,0,0
CXCL10,CXCR2,0,0,0,0
CXCL12,CXCR2,0,0,0,0
CCL3,CXCR2,0,0,0,0
CCL7,CXCR2,0,0,0,0
CCL11,CXCR2,0,0,0,0
CCL24,CXCR2,0,0,0,0
CCL17,CXCR2,0,0,0,0
CCL22,CXCR2,0,0,0,0
CCL20,CXCR2,0,0,0,0
CCL1,CXCR2,0,0,0,0
CXCL1,CXCR2,0,0,0,0
CXCL2,CXCR2,0,0,0,0
CXCL3,CXCR2,0,0,0,0
CXCL5,CXCR2,0,0,0,0
PPBP,CXCR2,0,0,0,0
CXCL13,CXCR2,0,0,0,0
XCL1,CXCR2,0,0,0,0
PF4,CXCR2,0,0,0,0
CXCL14,CXCR2,0,0,0,0
CCL2,CCR9,0,0,0.4133303165435791,0
CXCL9,CCR9,0,0,0.10713476687669754,0
CCL5,CCR9,0.24139444530010223,0,0,0
CCL8,CCR9,0,0,0,0
CCL4,CCR9,0,0,0,0
CXCL10,CCR9,0,0,0.4075038433074951,0
CXCL12,CCR9,0,0,0.4209965467453003,0
CCL3,CCR9,0,0,0,0
CCL7,CCR9,0,0,0.38368549942970276,0
CCL11,CCR9,0,0,0.4498937129974365,0
CCL24,CCR9,0,0,0,0
CCL17,CCR9,0.05815109610557556,0,0,0
CCL22,CCR9,0.07962796837091446,0,0,0
CCL20,CCR9,0,0,0,0
CCL1,CCR9,0,0,0,0
CXCL1,CCR9,0,0,0.2274741679430008,0
CXCL2,CCR9,0,0,0,0
CXCL3,CCR9,0,0,0,0
CXCL5,CCR9,0,0,0,0
PPBP,CCR9,0,0,0,0
CXCL13,CCR9,0,0,0.2613070607185364,0
TNFSF15,CCR9,0,0,0.018036575987935066,0
XCL1,CCR9,0.315001904964447,0,0,0
PF4,CCR9,0,0,0,0
CXCL14,CCR9,0,0,0.5981221795082092,0
IL1B,CDH5,0,0,0,0
BMP6,CDH5,0,0,0,0
ANGPT2,CDH5,0,0,0,0
KDR,CDH5,0,0,0,0
KNG1,CDH5,0,0,0,0
ANGPTL4,CDH5,0,0,0,0
KIT,CD81,0,0.5729172825813293,0,0
KIT,CSF2RA,0.09579204022884369,0,0,0
CSF1,CSF2RA,0,0,0.37236905097961426,0
CSF3,CSF2RA,0,0,0,0
CSF2,CSF2RA,0.012259765528142452,0,0,0
KIT,CD63,0,0.6426000595092773,0,0
SFRP2,WNT2,0,0,0,1.4014159440994263
FRZB,WNT2,0,0,0,0.6483383774757385
WIF1,WNT2,0,0,0,1.5230190753936768
RSPO3,WNT2,0,0,0,1.1051464080810547
DKK2,WNT2,0,0,0,0.9381297826766968
SOSTDC1,WNT2,0,0,0,0.8276792764663696
SOST,WNT2,0,0,0,0
SFRP5,WNT2,0,0,0,0
SERPINF1,WNT2,0,0,0,1.3864030838012695
SFRP4,WNT2,0,0,0,0.6483741402626038
SFRP2,WNT6,0,0,0,1.1659653186798096
FRZB,WNT6,0,0,0,0.41288769245147705
WIF1,WNT6,0,0,0,1.2875683307647705
RSPO3,WNT6,0,0,0,0.869695782661438
DKK2,WNT6,0,0,0,0.7026790976524353
SOSTDC1,WNT6,0,0,0,0.5922285914421082
SOST,WNT6,0,0,0,0
SFRP5,WNT6,0,0,0,0
SERPINF1,WNT6,0,0,0,1.1509524583816528
SFRP4,WNT6,0,0,0,0.4129234552383423
SFRP2,WNT5A,0,0,0,1.273749589920044
FRZB,WNT5A,0,0,0,0.520672082901001
WIF1,WNT5A,0,0,0,1.395352840423584
SFRP5,WNT5A,0,0,0,0
SFRP4,WNT5A,0,0,0,0.5207078456878662
TLN1,ITGA5,0.1671619564294815,0.722938060760498,0,0
ANGPT1,ITGA5,0,0,0.615462064743042,1.1712381839752197
FLT4,ITGA5,0,0,0,0
CXCL12,ITGA5,0,0,0.41097235679626465,0.9667484760284424
VEGFD,ITGA5,0,0,0.14602521061897278,0.7018013000488281
L1CAM,ITGA5,0.07308826595544815,0.6288644075393677,0,0
RELN,ITGA5,0,0,0,0
VTN,ITGA5,0,0,0.5279569029808044,1.083733081817627
THBS1,ITGA5,0,0,0.11388292163610458,0.6696590185165405
THBS2,ITGA5,0,0,0.014653962105512619,0.5704300999641418
CTGF,ITGA5,0,0,0.18953678011894226,0.7453129291534424
VWF,ITGA5,0,0,0,0
LAMB1,ITGA5,0,0,0.6576800346374512,1.213456153869629
LAMA4,ITGA5,0,0,0.3713703155517578,0.9271464347839355
LAMC2,ITGA5,0,0,0,0
TNC,ITGA5,0,0,0.10115779936313629,0.6569339036941528
COL6A3,ITGA5,0,0,0.2981322705745697,0.8539084196090698
LAMA3,ITGA5,0,0,0,0
LAMC3,ITGA5,0,0,0.8131218552589417,1.3688979148864746
SPP1,ITGA5,0,0,0,0
CYR61,ITGA5,0,0,0.1558743268251419,0.7116504311561584
LAMA2,ITGA5,0,0,1.1378626823425293,1.693638801574707
CHAD,ITGA5,0.08761142939329147,0.6433875560760498,0,0
SPON2,ITGA5,0,0,0.15932542085647583,0.7151015400886536
COL6A6,ITGA5,0,0,0.131271630525589,0.6870477199554443
THBS4,ITGA5,0,0,0,0
WISP1,ITGA5,0,0,0.11350048333406448,0.6692765951156616
TLN1,ITGA2B,0,0.17056794464588165,0,0
RELN,ITGA2B,0,0,0,0
VTN,ITGA2B,0,0,0,0.5313628911972046
THBS1,ITGA2B,0,0,0,0.11728891730308533
THBS2,ITGA2B,0,0,0,0.018059954047203064
VWF,ITGA2B,0,0,0,0
LAMB1,ITGA2B,0,0,0,0.6610860228538513
LAMA4,ITGA2B,0,0,0,0.37477630376815796
LAMC2,ITGA2B,0,0,0,0
TNC,ITGA2B,0,0,0,0.10456378757953644
COL6A3,ITGA2B,0,0,0,0.30153825879096985
LAMA3,ITGA2B,0,0,0,0
ICAM4,ITGA2B,0,0,0,0
LAMC3,ITGA2B,0,0,0,0.8165278434753418
SPP1,ITGA2B,0,0,0,0
LAMA2,ITGA2B,0,0,0,1.1412687301635742
CHAD,ITGA2B,0,0.09101742506027222,0,0
COL6A6,ITGA2B,0,0,0,0.13467761874198914
THBS4,ITGA2B,0,0,0,0
WNT5A,LRP2,0,0,0,0
EGF,LRP2,0,0,0,0
SHH,LRP2,0,0,0,0
MDK,LRP2,0,0,0,0
AGT,LRP2,0,0,0,0
TG,LRP2,0,0,0,0
APOA1,LRP2,0,0,0,0
APOE,LRP2,0,0,0,0
GC,LRP2,0,0,0,0
WNT5A,RORA,0,0,0.8133615255355835,0.5388938188552856
IL22,IL21R,0,0,0,0
IL4,TNFRSF11B,0,0,0,0
TNF,TNFRSF11B,0,0,0,0
IL13,TNFRSF11B,0,0,0,0
PDGFA,TNFRSF11B,0,0,0,0.0829232931137085
TNFSF11,TNFRSF11B,0,0.12079324573278427,0,0
VTN,TNFRSF11B,0,0,0,0.5536271333694458
THBS1,TNFRSF11B,0,0,0,0.13955314457416534
VWF,TNFRSF11B,0,0,0,0
IFNG,PPARG,0,0,0,0
IL4,PPARG,0,0,0,0
CSF2,PPARG,0,0,0,0
TNF,PPARG,0,0,0,0
IL12A,PPARG,0,0,0,0
RLN1,PPARG,0,0,0,0
SERPINF1,PPARG,0,0,0,0
IL10,CD14,0,0,0,0
IL10,CD40,0,0,0,0
IFNG,CD40,0.2327686995267868,0,0,0
CD40LG,CD40,0.18221411108970642,0,0,0
LTB,CD40,0.3201133608818054,0,0,0
IL18,CD40,0,0,0.13833361864089966,0
IL10,CSF1,0,0,0,0
IFNG,CSF1,0,0.47531887888908386,0,0
IL6,CSF1,0,0,0,0.996424674987793
IL1A,CSF1,0,0,0,0
CSF2,CSF1,0,0.3727613389492035,0,0
IL1B,CSF1,0,0,0,0
IL10,IL1RN,0,0,0,0
IL6,IL1RN,0,0,0,0
HGF,IL1RN,0,0,0,0
TNF,IL1RN,0,0,0,0
IFNG,IFNGR1,0.47311004996299744,0,0,0
IFNB1,IFNGR1,0,0,0,0
IFNG,CD74,0.13224470615386963,0,0,0
IFNG,PIGR,0,0,0,0
TNF,PIGR,0,0,0,0
IFNG,CD40LG,0.16721254587173462,0,0,0
TSLP,CD40LG,0,0,0.11090624332427979,0
ICOS,CD40LG,0.25611719489097595,0,0,0
IFNG,KLRD1,0.3954622745513916,0,0,0
CD160,KLRD1,0.4778415560722351,0,0,0
IFNG,MUC1,0.1708432137966156,0,0,0
TNF,MUC1,0,0,0,0
IL13,MUC1,0,0,0,0
IL7,MUC1,0,0,0,0
IFNG,CEACAM1,0,0,0,0
IFNG,CXCL9,0,0.20066118240356445,0,0
IL12B,CXCL9,0,0,0,0
IFNG,CXCL16,0,0,0,0
IFNG,VCAM1,0,0.5109078884124756,0,0
CD40LG,VCAM1,0,0.460353285074234,0,0
IL4,VCAM1,0,0,0,0
TNF,VCAM1,0,0,0,0
IL18,VCAM1,0,0,0,0.41647276282310486
THBS1,VCAM1,0,0,0,0.5105742812156677
IFNG,CXCL12,0,0.5145229697227478,0,0
CCL5,CXCL12,0,0.6316766738891602,0,0
IL6,CXCL12,0,0,0,1.0356287956237793
IL1A,CXCL12,0,0,0,0
CSF3,CXCL12,0,0,0,0
IL2,CXCL12,0,0,0,0
IL13,CXCL12,0,0,0,0
IL17A,CXCL12,0,0.40817856788635254,0,0
IL18,CXCL12,0,0,0,0.42008787393569946
ADIPOQ,CXCL12,0,0,0,0
IFNG,CXCL10,0,0.5010302662849426,0,0
TNF,CXCL10,0,0,0,0
IL1B,CXCL10,0,0,0,0
OSM,CXCL10,0,0,0,0
IL17F,CXCL10,0,0,0,0
IFNG,IL17A,0.11142271012067795,0,0,0
IL6,IL17A,0,0,0.63252854347229,0
TNFSF4,IL17A,0.03217582404613495,0,0,0
CYR61,IL17A,0,0,0.1530805230140686,0
PDGFB,S1PR1,0.06538882851600647,0,0,0
KDR,S1PR1,0,0,0,0
SPP1,S1PR1,0,0,0,0
CXCL9,GRM7,0,0,0,0.23101553320884705
CCL5,GRM7,0,0.36527520418167114,0,0
CXCL10,GRM7,0,0,0,0.5313845872879028
CXCL12,GRM7,0,0,0,0.544877290725708
APLN,GRM7,0,0,0,0
AGT,GRM7,0,0,0,0.6343063116073608
KNG1,GRM7,0,0,0,0
CCL20,GRM7,0,0,0,0
CXCL1,GRM7,0,0,0,0.3513549268245697
CXCL2,GRM7,0,0,0,0
CXCL3,GRM7,0,0,0,0
CXCL5,GRM7,0,0,0,0
PPBP,GRM7,0,0,0,0
CXCL13,GRM7,0,0,0,0.3851878345012665
PENK,GRM7,0,0,0,1.14691960811615
ANXA1,GRM7,0,0,0,0.22726672887802124
SAA1,GRM7,0,0,0,0
GAL,GRM7,0,0,0,0.7432856559753418
PNOC,GRM7,0,0,0,0.1529703289270401
NPY,GRM7,0,0,0,0.14150355756282806
SST,GRM7,0,0,0,0.1527322679758072
PYY,GRM7,0,0,0,0
PF4,GRM7,0,0,0,0
CCL5,CCRL2,0,0,0,0
RARRES2,CCRL2,0,0,0,0
CCL5,TNFRSF4,0.2678911089897156,0,0,0
IL2,TNFRSF4,0,0,0,0
TNFSF4,TNFRSF4,0.07149050384759903,0,0,0
IL6,TLR2,0,0,0,0
CSF2,TLR2,0,0,0,0
SAA1,TLR2,0,0,0,0
VCAN,TLR2,0,0,0,0
DCN,TLR2,0,0,0,0
CYR61,TLR2,0,0,0,0
PRG4,TLR2,0,0,0,0
IL6,OXTR,0,0,0,0
IL6,AGT,0,0,0,1.1250578165054321
IL6,MSR1,0,0,0.6605138182640076,0
CSF1,MSR1,0,0,0.39695975184440613,0
ADIPOQ,MSR1,0,0,0,0
EGF,NRP1,0,0,0,0
HGF,NRP1,0,0,0,0.8790753483772278
KDR,NRP1,0,0,0,0
L1CAM,NRP1,0,0.48535335063934326,0,0
SEMA3C,NRP1,0,0,0,0.5799728035926819
PGF,NRP1,0,0,0,0.7956492304801941
SEMA3D,NRP1,0,0,0,0.461169570684433
CNTN2,NRP1,0,0,0,0
ALCAM,NRP1,0,0,0,0
EGF,PGR,0,0,0,0
EGF,ANXA1,0,0,0,0
HGF,ANXA1,0,0,0,0.5495061278343201
EGF,BSG,0,0,0,0
IL1A,IL1R1,0,0,0,0
IL1B,IL1R1,0,0,0,0
IL12A,IL1R1,0,0,0,0
IL1RAP,IL1R1,0,0,0,0
IL12B,IL1R1,0,0,0,0
IL1RN,IL1R1,0,0,0,0
IL1A,IL1RAP,0,0,0,0
IL1B,IL1RAP,0,0,0,0
IL1RN,IL1RAP,0,0,0,0
IL33,IL1RAP,0,0,0,0
IL1A,IL1R2,0,0,0,0
IL1B,IL1R2,0,0,0,0
IL1RN,IL1R2,0,0,0,0
IL1A,PLAU,0,0,0,0
CSF2,PLAU,0,0.042500391602516174,0,0
HGF,PLAU,0,0,0,0.4976516664028168
TNF,PLAU,0,0,0,0
LIF,PLAU,0,0,0,0
BDNF,PLAU,0,0,0,0.11551433801651001
VTN,PLAU,0,0,0,0.5587983131408691
FGFR4,PLAU,0,0,0,0.1522970050573349
PLAUR,PLAU,0,0,0,0
SPP1,PLAU,0,0,0,0
IL1A,C3,0,0,0,0
CD40LG,C3,0,0.3691377341747284,0,0
IL2,C3,0,0,0,0
C4B,C3,0,0,0,0.6341067552566528
PDGFB,LRP1,0,0.7438321113586426,0,0
MDK,LRP1,0,0,0,1.1528699398040771
THBS1,LRP1,0,0,0,0.8209896087646484
CTGF,LRP1,0,0,0,0.8966435194015503
VWF,LRP1,0,0,0,0
APOA1,LRP1,0,0,0,0.8335651755332947
APOE,LRP1,0,0,0,0.7916551232337952
LGALS9,LRP1,0,0.7431816458702087,0,0.7624748945236206
PF4,LRP1,0,0,0,0
CD40LG,ITGAM,0,0,0,0
IL2,ITGAM,0,0,0,0
KNG1,ITGAM,0,0,0,0
HP,ITGAM,0,0,0,0
CTGF,ITGAM,0,0,0,0
ICAM4,ITGAM,0,0,0,0
CYR61,ITGAM,0,0,0,0
ICAM2,ITGAM,0,0,0,0
SPON2,ITGAM,0,0,0,0
CD40LG,ITGA2B,0,0.06706792116165161,0,0
CTGF,ITGA2B,0,0,0,0.1929427683353424
CYR61,ITGA2B,0,0,0,0.15928031504154205
CD40LG,ITGB1,0,0.2208646833896637,0,0
ANGPT2,ITGB1,0,0,0,0.22396814823150635
CTGF,ITGB1,0,0,0,0.3467395305633545
ANGPTL4,ITGB1,0,0,0,0.47435498237609863
EDIL3,ITGB1,0,0,0,0
CD40LG,CD80,0,0,0,0
CCL22,CD80,0,0,0,0
CD274,CD80,0,0,0,0
CD8A,CD80,0,0,0,0
CD40LG,CD47,0.21225792169570923,0,0,0
VTN,CD47,0,0,0.6765528917312622,0
THBS1,CD47,0,0,0.26247891783714294,0
THBS2,CD47,0,0,0.16324995458126068,0
LGALS9,CD47,0.18467092514038086,0,0.20396414399147034,0
THBS4,CD47,0,0,0,0
CD40LG,CD83,0.26108166575431824,0,0,0
TNF,CD83,0,0,0,0
IL2,CD83,0,0,0,0
CD40LG,IGHM,0.3224576711654663,0,0,0
IL4,TNFRSF17,0,0,0,0
IL1B,TNFRSF17,0,0,0,0
LTA,EDNRA,0,0.40837064385414124,0,0
AGT,EDNRA,0,0,0,0.8565527200698853
EDN1,EDNRA,0,0,0,0
EDN2,EDNRA,0,0,0,0
EDN3,EDNRA,0,0,0,0.4018360376358032
TNC,EDNRA,0,0,0,0.45730918645858765
NRG1,GPC1,0,0,0,0
SHH,GPC1,0,0,0,0
BMP2,GPC1,0,0,0.6819020509719849,0.9518464803695679
NRG1,MS4A4A,0,0,0,0
NGF,NGFR,0,0,0,0.23841635882854462
IL2,NGFR,0,0,0,0
BDNF,NGFR,0,0,0,0.15933910012245178
NTS,NGFR,0,0,0,0
TTR,NGFR,0,0,0,0
NGF,SORCS2,0,0,0,0.20046447217464447
NGF,MAGED1,0,0,0,0.5337612628936768
IL4,IL13RA2,0,0,0,0
TNFSF9,IL13RA2,0,0,0,0.6695170998573303
IL13,IL13RA2,0,0,0,0
IL4,IL12RB1,0,0,0,0
IL1B,IL12RB1,0,0,0,0
IL12A,IL12RB1,0,0,0,0
IL12B,IL12RB1,0,0,0,0
IL4,IL12A,0,0,0,0
IL1B,IL12A,0,0,0,0
IL4,SELP,0,0,0,0
VWF,SELP,0,0,0,0
VCAN,SELP,0,0,0,0
CD34,SELP,0,0,0,0
IL4,IL2RA,0,0,0,0
IL2,IL2RA,0,0,0,0
IL1RN,IL2RA,0,0,0,0
CD8A,IL2RA,0.2490573525428772,0,0,0
GZMA,F2RL1,0,0,0,0
TNF,F2RL1,0,0,0,0
CTGF,F2RL1,0,0,0,0
PRSS2,F2RL1,0,0,0,0
GZMA,RYR2,0,0.15608513355255127,0,0
TG,RYR2,0,0,0,0.07101646065711975
GSTM2,RYR2,0,0,0,0.19486290216445923
PF4,PROCR,0,0,0,0
HBEGF,PRLR,0,0,0,0
CSF1,CSF3R,0,0,0,0
CSF3,CSF3R,0,0,0,0
CSF2,CSF3R,0,0,0,0
CD80,CD3D,0,0,0,0
APOD,LEPR,0,0,0,0
IL5,IL5RA,0,0,0,0
CSF1,ITGAV,0,0,0.4636812210083008,0.42644283175468445
PDGFB,ITGAV,0.1286383867263794,0.09139997512102127,0,0
CXCL12,ITGAV,0,0,0.5028853416442871,0.4656469225883484
RELN,ITGAV,0,0,0,0
LAMB1,ITGAV,0,0,0.7495930194854736,0.7123546004295349
LAMA4,ITGAV,0,0,0.4632833003997803,0.42604488134384155
LAMC2,ITGAV,0,0,0,0
NID1,ITGAV,0,0,0.7121953964233398,0.6749569773674011
COL6A3,ITGAV,0,0,0.3900452256202698,0.35280683636665344
LAMA3,ITGAV,0,0,0,0
LAMC3,ITGAV,0,0,0.9050348401069641,0.8677964210510254
LAMA2,ITGAV,0,0,1.2297756671905518,1.1925371885299683
AZGP1,ITGAV,0,0,0,0
CHAD,ITGAV,0.17952439188957214,0.14228598773479462,0,0
COL6A6,ITGAV,0,0,0.22318460047245026,0.18594619631767273
CSF3,IGHG3,0,0,0,0
CSF2,CDH11,0,0.39818260073661804,0,0
