cluster_1,,immune,immune,stroma,stroma
CXCL12,CXCR1,0,0,0,0
CCL3,CXCR1,0,0,0,0
CCL7,CXCR1,0,0,0,0
CCL11,CXCR1,0,0,0,0
CCL24,CXCR1,0,0,0,0
CCL17,CXCR1,0,0,0,0
CCL22,CXCR1,0,0,0,0
CCL20,CXCR1,0,0,0,0
CCL1,CXCR1,0,0,0,0
CXCL1,CXCR1,0,0,0,0
CXCL2,CXCR1,0,0,0,0
CXCL3,CXCR1,0,0,0,0
CXCL5,CXCR1,0,0,0,0
PPBP,CXCR1,0,0,0,0
CXCL13,CXCR1,0,0,0,0
XCL1,CXCR1,0,0,0,0
PF4,CXCR1,0,0,0,0
CXCL14,CXCR1,0,0,0,0
CCL2,TNF,0,0,0,0
IFNG,TNF,0,0,0,0
CSF1,TNF,0,0,0,0
CSF3,TNF,0,0,0,0
CSF2,TNF,0,0,0,0
HGF,TNF,0,0,0,0
ANGPT1,TNF,0,0,0,0
IL12B,TNF,0,0,0,0
IL17A,TNF,0,0,0,0
ADIPOQ,TNF,0,0,0,0
S100B,TNF,0,0,0,0
STC1,TNF,0,0,0,0
CCL2,CXCR6,0,0,0.2319510132074356,0
CXCL9,CXCR6,0,0,0.11099559813737869,0
CCL5,CXCR6,0.3372025191783905,0,0,0
CCL8,CXCR6,0,0,0,0
CCL4,CXCR6,0.09576777368783951,0,0,0
CXCL10,CXCR6,0,0,0.14274610579013824,0
CXCL12,CXCR6,0,0,0.6783185005187988,0
CCL3,CXCR6,0,0,0,0
CCL7,CXCR6,0,0,0.1893637329339981,0
CCL11,CXCR6,0,0,0.8100162744522095,0
CCL24,CXCR6,0,0,0,0
CCL17,CXCR6,0,0,0,0
CCL22,CXCR6,0,0,0,0
CCL20,CXCR6,0,0,0,0
CCL1,CXCR6,0,0,0,0
CXCL1,CXCR6,0,0,0.21208103001117706,0
CXCL2,CXCR6,0,0,0,0
CXCL3,CXCR6,0,0,0,0
CXCL5,CXCR6,0,0,0,0
PPBP,CXCR6,0,0,0,0
CXCL13,CXCR6,0,0,0.4695855677127838,0
XCL1,CXCR6,0.21161000430583954,0,0,0
PF4,CXCR6,0,0,0,0
CXCL14,CXCR6,0,0,0.5349909663200378,0
CCL2,F3,0,0,0,0
IL10,F3,0,0,0,0
IL6,F3,0,0,0,0
CD40LG,F3,0,0,0,0
HGF,F3,0,0,0,0
TNF,F3,0,0,0,0
OSM,F3,0,0,0,0
SAA1,F3,0,0,0,0
SST,F3,0,0,0,0
ADIPOQ,F3,0,0,0,0
ORM1,F3,0,0,0,0
CCL2,CCR6,0,0,0.15891233086585999,0
IFNG,CCR6,0.0659346878528595,0,0,0
CXCL9,CCR6,0,0,0.03795690834522247,0
CCL5,CCR6,0.2641638219356537,0,0,0
CCL8,CCR6,0,0,0,0
CCL4,CCR6,0.02272908389568329,0,0,0
CXCL10,CCR6,0,0,0.06970741599798203,0
CXCL12,CCR6,0,0,0.605279803276062,0
CCL3,CCR6,0,0,0,0
CCL7,CCR6,0,0,0.11632504314184189,0
CCL11,CCR6,0,0,0.7369776368141174,0
CCL24,CCR6,0,0,0,0
CCL17,CCR6,0,0,0,0
CCL22,CCR6,0,0,0,0
CCL20,CCR6,0,0,0,0
CCL1,CCR6,0,0,0,0
CXCL1,CCR6,0,0,0.13904234766960144,0
CXCL2,CCR6,0,0,0,0
CXCL3,CCR6,0,0,0,0
CXCL5,CCR6,0,0,0,0
PPBP,CCR6,0,0,0,0
CXCL13,CCR6,0,0,0.396546870470047,0
XCL1,CCR6,0.13857132196426392,0,0,0
PF4,CCR6,0,0,0,0
DEFB1,CCR6,0,0,0,0
CXCL14,CCR6,0,0,0.461952269077301,0
CCL2,CXCR4,0,0,0.38829365372657776,0
KIT,CXCR4,0,0,0,0
CXCL9,CXCR4,0,0,0.26733824610710144,0
CCL5,CXCR4,0.49354517459869385,0,0,0
CCL8,CXCR4,0,0,0,0
IL4,CXCR4,0,0,0,0
CXCL10,CXCR4,0,0,0.2990887463092804,0
CXCL12,CXCR4,0,0,0.8346611261367798,0
AGT,CXCR4,0,0,0.47128212451934814,0
CCL3,CXCR4,0,0,0,0
CCL7,CXCR4,0,0,0.34570637345314026,0
CCL24,CXCR4,0,0,0,0
CCL17,CXCR4,0,0,0,0
CCL22,CXCR4,0,0,0,0
CCL20,CXCR4,0,0,0,0
CCL1,CXCR4,0,0,0,0
CXCL1,CXCR4,0,0,0.3684236705303192,0
CXCL2,CXCR4,0,0,0,0
CXCL3,CXCR4,0,0,0,0
CXCL5,CXCR4,0,0,0,0
PPBP,CXCR4,0,0,0,0
CXCL13,CXCR4,0,0,0.6259282231330872,0
XCL1,CXCR4,0.3679526448249817,0,0,0
TFF2,CXCR4,0,0,0,0
PF4,CXCR4,0,0,0,0
CXCL14,CXCR4,0,0,0.6913335919380188,0
TFF3,CXCR4,0,0,0,0
CCL2,CX3CR1,0,0,0.2265615463256836,0
CXCL9,CX3CR1,0,0,0.10560613870620728,0
CCL5,CX3CR1,0.3318130671977997,0,0,0
CCL8,CX3CR1,0,0,0,0
CCL4,CX3CR1,0.09037831425666809,0,0,0
CXCL10,CX3CR1,0,0,0.13735663890838623,0
CXCL12,CX3CR1,0,0,0.6729289889335632,0
CCL3,CX3CR1,0,0,0,0
CCL7,CX3CR1,0,0,0.1839742660522461,0
CCL11,CX3CR1,0,0,0.8046268224716187,0
CCL24,CX3CR1,0,0,0,0
CCL17,CX3CR1,0,0,0,0
CCL22,CX3CR1,0,0,0,0
CCL20,CX3CR1,0,0,0,0
CCL1,CX3CR1,0,0,0,0
CXCL1,CX3CR1,0,0,0.20669156312942505,0
CXCL2,CX3CR1,0,0,0,0
CXCL3,CX3CR1,0,0,0,0
CXCL5,CX3CR1,0,0,0,0
PPBP,CX3CR1,0,0,0,0
CXCL13,CX3CR1,0,0,0.464196115732193,0
XCL1,CX3CR1,0.20622053742408752,0,0,0
PF4,CX3CR1,0,0,0,0
CXCL14,CX3CR1,0,0,0.529601514339447,0
CCL2,CCR7,0,0,0.5717228055000305,0
CXCL9,CCR7,0,0,0.4507673978805542,0
CCL5,CCR7,0.6769742965698242,0,0,0
CCL8,CCR7,0,0,0,0
CCL4,CCR7,0.435539573431015,0,0,0
IL6,CCR7,0,0,0.8852564692497253,0
CXCL10,CCR7,0,0,0.48251789808273315,0
CXCL12,CCR7,0,0,1.0180902481079102,0
CCL3,CCR7,0,0,0,0
CCL7,CCR7,0,0,0.529135525226593,0
CCL11,CCR7,0,0,1.1497881412506104,0
CCL24,CCR7,0,0,0,0
CCL17,CCR7,0,0,0,0
CCL22,CCR7,0,0,0,0
CCL20,CCR7,0,0,0,0
CCL1,CCR7,0,0,0,0
CXCL1,CCR7,0,0,0.551852822303772,0
CXCL2,CCR7,0,0,0,0
CXCL3,CCR7,0,0,0,0
CXCL5,CCR7,0,0,0,0
PPBP,CCR7,0,0,0,0
CXCL13,CCR7,0,0,0.8093574047088623,0
XCL1,CCR7,0.5513818264007568,0,0,0
PF4,CCR7,0,0,0,0
CXCL14,CCR7,0,0,0.874762773513794,0
CCL2,XCR1,0,0,0,0
CXCL9,XCR1,0,0,0,0
CCL5,XCR1,0,0,0,0
CCL8,XCR1,0,0,0,0
CCL4,XCR1,0,0,0,0
CXCL10,XCR1,0,0,0,0
CXCL12,XCR1,0,0,0,0
CCL3,XCR1,0,0,0,0
CCL7,XCR1,0,0,0,0
CCL11,XCR1,0,0,0,0
CCL24,XCR1,0,0,0,0
CCL17,XCR1,0,0,0,0
CCL22,XCR1,0,0,0,0
CCL20,XCR1,0,0,0,0
CCL1,XCR1,0,0,0,0
CXCL1,XCR1,0,0,0,0
CXCL2,XCR1,0,0,0,0
CXCL3,XCR1,0,0,0,0
CXCL5,XCR1,0,0,0,0
PPBP,XCR1,0,0,0,0
CXCL13,XCR1,0,0,0,0
XCL1,XCR1,0,0,0,0
PF4,XCR1,0,0,0,0
CXCL14,XCR1,0,0,0,0
CCL2,CXCR2,0,0,0,0
CXCL9,CXCR2,0,0,0,0
CCL5,CXCR2,0,0,0,0
CCL8,CXCR2,0,0,0,0
CCL4,CXCR2,0,0,0,0
CXCL10,CXCR2,0,0,0,0
CXCL12,CXCR2,0,0,0,0
CCL3,CXCR2,0,0,0,0
CCL7,CXCR2,0,0,0,0
CCL11,CXCR2,0,0,0,0
CCL24,CXCR2,0,0,0,0
CCL17,CXCR2,0,0,0,0
CCL22,CXCR2,0,0,0,0
CCL20,CXCR2,0,0,0,0
CCL1,CXCR2,0,0,0,0
CXCL1,CXCR2,0,0,0,0
CXCL2,CXCR2,0,0,0,0
CXCL3,CXCR2,0,0,0,0
CXCL5,CXCR2,0,0,0,0
PPBP,CXCR2,0,0,0,0
CXCL13,CXCR2,0,0,0,0
XCL1,CXCR2,0,0,0,0
PF4,CXCR2,0,0,0,0
CXCL14,CXCR2,0,0,0,0
CCL2,CCR9,0,0,0.1569732278585434,0
CXCL9,CCR9,0,0,0.03601781278848648,0
CCL5,CCR9,0.2622247338294983,0,0,0
CCL8,CCR9,0,0,0,0
CCL4,CCR9,0.020789988338947296,0,0,0
CXCL10,CCR9,0,0,0.06776832044124603,0
CXCL12,CCR9,0,0,0.6033406853675842,0
CCL3,CCR9,0,0,0,0
CCL7,CCR9,0,0,0.1143859475851059,0
CCL11,CCR9,0,0,0.7350385189056396,0
CCL24,CCR9,0,0,0,0
CCL17,CCR9,0,0,0,0
CCL22,CCR9,0,0,0,0
CCL20,CCR9,0,0,0,0
CCL1,CCR9,0,0,0,0
CXCL1,CCR9,0,0,0.13710324466228485,0
CXCL2,CCR9,0,0,0,0
CXCL3,CCR9,0,0,0,0
CXCL5,CCR9,0,0,0,0
PPBP,CCR9,0,0,0,0
CXCL13,CCR9,0,0,0.3946077823638916,0
TNFSF15,CCR9,0,0,0.030663948506116867,0
XCL1,CCR9,0.13663221895694733,0,0,0
PF4,CCR9,0,0,0,0
CXCL14,CCR9,0,0,0.46001318097114563,0
IL1B,CDH5,0,0,0,0
BMP6,CDH5,0,0,0,0
ANGPT2,CDH5,0,0,0,0
KDR,CDH5,0,0,0,0
KNG1,CDH5,0,0,0,0
ANGPTL4,CDH5,0,0,0,0
KIT,CD81,0,0,0,0
KIT,CSF2RA,0,0,0,0
CSF1,CSF2RA,0,0,0,0
CSF3,CSF2RA,0,0,0,0
CSF2,CSF2RA,0,0,0,0
KIT,CD63,0,0,0,0
SFRP2,WNT2,0,0,0,0.586887776851654
FRZB,WNT2,0,0,0,0
WIF1,WNT2,0,0,0,0.5392857193946838
RSPO3,WNT2,0,0,0,0.6091362237930298
DKK2,WNT2,0,0,0,0.19746148586273193
SOSTDC1,WNT2,0,0,0,0.16997823119163513
SOST,WNT2,0,0,0,0
SFRP5,WNT2,0,0,0,0
SERPINF1,WNT2,0,0,0,1.0722532272338867
SFRP4,WNT2,0,0,0,0.1983354091644287
SFRP2,WNT6,0,0,0,0.626904308795929
FRZB,WNT6,0,0,0,0
WIF1,WNT6,0,0,0,0.5793022513389587
RSPO3,WNT6,0,0,0,0.6491527557373047
DKK2,WNT6,0,0,0,0.23747804760932922
SOSTDC1,WNT6,0,0,0,0.20999479293823242
SOST,WNT6,0,0,0,0
SFRP5,WNT6,0,0,0,0
SERPINF1,WNT6,0,0,0,1.1122698783874512
SFRP4,WNT6,0,0,0,0.238351970911026
SFRP2,WNT5A,0,0,0,0.7259525060653687
FRZB,WNT5A,0,0,0,0
WIF1,WNT5A,0,0,0,0.6783504486083984
SFRP5,WNT5A,0,0,0,0
SFRP4,WNT5A,0,0,0,0.3374001979827881
TLN1,ITGA5,0,0.2633729577064514,0,0
ANGPT1,ITGA5,0,0,0,0.3437935709953308
FLT4,ITGA5,0,0,0,0
CXCL12,ITGA5,0,0,0,0.7094864249229431
VEGFD,ITGA5,0,0,0,0.45834624767303467
L1CAM,ITGA5,0,0.1530326008796692,0,0
RELN,ITGA5,0,0,0,0
VTN,ITGA5,0,0,0,0.7166962027549744
THBS1,ITGA5,0,0,0,0
THBS2,ITGA5,0,0,0,0.3252526819705963
CTGF,ITGA5,0,0,0,0.4693189859390259
VWF,ITGA5,0,0,0,0
LAMB1,ITGA5,0,0,0,0.43917587399482727
LAMA4,ITGA5,0,0,0,0.3493051826953888
LAMC2,ITGA5,0,0,0,0
TNC,ITGA5,0,0,0,0.44009074568748474
COL6A3,ITGA5,0,0,0,0.6958390474319458
LAMA3,ITGA5,0,0,0,0
LAMC3,ITGA5,0,0,0,0.592708170413971
SPP1,ITGA5,0,0,0,0
CYR61,ITGA5,0,0,0,0.24626359343528748
LAMA2,ITGA5,0,0,0,0.8306098580360413
CHAD,ITGA5,0,0.18023793399333954,0,0
SPON2,ITGA5,0,0,0,0.3629583418369293
COL6A6,ITGA5,0,0,0,0
THBS4,ITGA5,0,0,0,0.1950911283493042
WISP1,ITGA5,0,0,0,0.2901141047477722
TLN1,ITGA2B,0,0.20499476790428162,0,0
RELN,ITGA2B,0,0,0,0
VTN,ITGA2B,0,0,0,0.6583179831504822
THBS1,ITGA2B,0,0,0,0
THBS2,ITGA2B,0,0,0,0.2668744921684265
VWF,ITGA2B,0,0,0,0
LAMB1,ITGA2B,0,0,0,0.3807976543903351
LAMA4,ITGA2B,0,0,0,0.290926992893219
LAMC2,ITGA2B,0,0,0,0
TNC,ITGA2B,0,0,0,0.38171252608299255
COL6A3,ITGA2B,0,0,0,0.6374608278274536
LAMA3,ITGA2B,0,0,0,0
ICAM4,ITGA2B,0,0,0,0.1038251519203186
LAMC3,ITGA2B,0,0,0,0.5343299508094788
SPP1,ITGA2B,0,0,0,0
LAMA2,ITGA2B,0,0,0,0.7722316384315491
CHAD,ITGA2B,0,0.12185972929000854,0,0
COL6A6,ITGA2B,0,0,0,0
THBS4,ITGA2B,0,0,0,0.136712908744812
WNT5A,LRP2,0,0,0,0
EGF,LRP2,0,0,0,0
SHH,LRP2,0,0,0,0
MDK,LRP2,0,0,0,0
AGT,LRP2,0,0,0,0
TG,LRP2,0,0,0,0
APOA1,LRP2,0,0,0,0
APOE,LRP2,0,0,0,0
GC,LRP2,0,0,0,0
WNT5A,RORA,0,0,0.35488688945770264,0
IL22,IL21R,0,0,0,0
IL4,TNFRSF11B,0,0,0,0
TNF,TNFRSF11B,0,0,0,0
IL13,TNFRSF11B,0,0,0,0
PDGFA,TNFRSF11B,0,0,0,0
TNFSF11,TNFRSF11B,0,0,0,0
VTN,TNFRSF11B,0,0,0,0
THBS1,TNFRSF11B,0,0,0,0
VWF,TNFRSF11B,0,0,0,0
IFNG,PPARG,0,0.06492879986763,0,0
IL4,PPARG,0,0,0,0
CSF2,PPARG,0,0.06252330541610718,0,0
TNF,PPARG,0,0,0,0
IL12A,PPARG,0,0,0,0
RLN1,PPARG,0,0,0,0
SERPINF1,PPARG,0,0,0,0.9155575633049011
IL10,CD14,0,0,0,0
IL10,CD40,0,0,0,0
IFNG,CD40,0,0,0,0
CD40LG,CD40,0,0,0,0
LTB,CD40,0,0,0,0
IL18,CD40,0,0,0,0
IL10,CSF1,0,0,0,0
IFNG,CSF1,0,0,0,0
IL6,CSF1,0,0,0,0
IL1A,CSF1,0,0,0,0
CSF2,CSF1,0,0,0,0
IL1B,CSF1,0,0,0,0
IL10,IL1RN,0,0,0,0
IL6,IL1RN,0,0,0,0
HGF,IL1RN,0,0,0,0
TNF,IL1RN,0,0,0,0
IFNG,IFNGR1,0.8033908605575562,0,0,0
IFNB1,IFNGR1,0,0,0,0
IFNG,CD74,0,0,0,0
IFNG,PIGR,0,0,0,0
TNF,PIGR,0,0,0,0
IFNG,CD40LG,0.119588702917099,0,0,0
TSLP,CD40LG,0,0,0.15556520223617554,0
ICOS,CD40LG,0.19765233993530273,0,0,0
IFNG,KLRD1,0.5654940605163574,0,0,0
CD160,KLRD1,0.6606177091598511,0,0,0
IFNG,MUC1,0.11823785305023193,0,0,0
TNF,MUC1,0,0,0,0
IL13,MUC1,0.072061687707901,0,0,0
IL7,MUC1,0,0,0,0
IFNG,CEACAM1,0,0,0,0
IFNG,CXCL9,0,0.08371594548225403,0,0
IL12B,CXCL9,0,0,0,0
IFNG,CXCL16,0,0,0,0
IFNG,VCAM1,0,0.34730982780456543,0,0
CD40LG,VCAM1,0,0.3552047908306122,0,0
IL4,VCAM1,0,0,0,0
TNF,VCAM1,0,0,0,0
IL18,VCAM1,0,0,0,0
THBS1,VCAM1,0,0,0,0
IFNG,CXCL12,0,0.6510388255119324,0,0
CCL5,CXCL12,0,0.8492679595947266,0,0
IL6,CXCL12,0,0,0,1.057550072669983
IL1A,CXCL12,0,0,0,0
CSF3,CXCL12,0,0,0,0
IL2,CXCL12,0,0.6212575435638428,0,0
IL13,CXCL12,0,0.6048626899719238,0,0
IL17A,CXCL12,0,0,0,0
IL18,CXCL12,0,0,0,0
ADIPOQ,CXCL12,0,0,0,0
IFNG,CXCL10,0,0.11546644568443298,0,0
TNF,CXCL10,0,0,0,0
IL1B,CXCL10,0,0,0,0
OSM,CXCL10,0,0,0,0
IL17F,CXCL10,0,0,0,0
IFNG,IL17A,0,0,0,0
IL6,IL17A,0,0,0,0
TNFSF4,IL17A,0,0,0,0
CYR61,IL17A,0,0,0,0
PDGFB,S1PR1,0.4607184827327728,0,0,0
KDR,S1PR1,0,0,0,0
SPP1,S1PR1,0,0,0,0
CXCL9,GRM7,0,0,0,0.08486049622297287
CCL5,GRM7,0,0.3110674321651459,0,0
CXCL10,GRM7,0,0,0,0.11661100387573242
CXCL12,GRM7,0,0,0,0.6521833539009094
APLN,GRM7,0,0,0,0
AGT,GRM7,0,0,0,0.28880441188812256
KNG1,GRM7,0,0,0,0
CCL20,GRM7,0,0,0,0
CXCL1,GRM7,0,0,0,0.18594592809677124
CXCL2,GRM7,0,0,0,0
CXCL3,GRM7,0,0,0,0
CXCL5,GRM7,0,0,0,0
PPBP,GRM7,0,0,0,0
CXCL13,GRM7,0,0,0,0.4434504806995392
PENK,GRM7,0,0,0,0.9063276052474976
ANXA1,GRM7,0,0,0,0.07889693975448608
SAA1,GRM7,0,0,0,0
GAL,GRM7,0,0,0,0.1315779834985733
PNOC,GRM7,0,0,0,0
NPY,GRM7,0,0,0,0.10401181876659393
SST,GRM7,0,0,0,0
PYY,GRM7,0,0,0,0
PF4,GRM7,0,0,0,0
CCL5,CCRL2,0,0,0,0
RARRES2,CCRL2,0,0,0,0
CCL5,TNFRSF4,0,0,0,0
IL2,TNFRSF4,0,0,0,0
TNFSF4,TNFRSF4,0,0,0,0
IL6,TLR2,0,0,0,0
CSF2,TLR2,0,0,0,0
SAA1,TLR2,0,0,0,0
VCAN,TLR2,0,0,0,0
DCN,TLR2,0,0,0,0
CYR61,TLR2,0,0,0,0
PRG4,TLR2,0,0,0,0
IL6,OXTR,0,0,0,0
IL6,AGT,0,0,0,0.694171130657196
IL6,MSR1,0,0,0,0
CSF1,MSR1,0,0,0,0
ADIPOQ,MSR1,0,0,0,0
EGF,NRP1,0,0,0,0
HGF,NRP1,0,0,0,0.3034304082393646
KDR,NRP1,0,0,0,0
L1CAM,NRP1,0,0.2655481994152069,0,0
SEMA3C,NRP1,0,0,0,0
PGF,NRP1,0,0,0,0.5141596794128418
SEMA3D,NRP1,0,0,0,0.3333927094936371
CNTN2,NRP1,0,0,0,0
ALCAM,NRP1,0,0,0,0
EGF,PGR,0,0,0,0
EGF,ANXA1,0,0,0,0
HGF,ANXA1,0,0,0,0.09852586686611176
EGF,BSG,0,0,0,0
IL1A,IL1R1,0,0,0,0
IL1B,IL1R1,0,0,0,0
IL12A,IL1R1,0,0,0,0
IL1RAP,IL1R1,0,0,0,0
IL12B,IL1R1,0,0,0,0
IL1RN,IL1R1,0,0,0,0
IL1A,IL1RAP,0,0,0,0
IL1B,IL1RAP,0,0,0,0
IL1RN,IL1RAP,0,0,0,0
IL33,IL1RAP,0,0,0,0
IL1A,IL1R2,0,0,0,0
IL1B,IL1R2,0,0,0,0
IL1RN,IL1R2,0,0,0,0
IL1A,PLAU,0,0,0,0
CSF2,PLAU,0,0,0,0
HGF,PLAU,0,0,0,0
TNF,PLAU,0,0,0,0
LIF,PLAU,0,0,0,0
BDNF,PLAU,0,0,0,0
VTN,PLAU,0,0,0,0
FGFR4,PLAU,0,0,0,0
PLAUR,PLAU,0,0,0,0
SPP1,PLAU,0,0,0,0
IL1A,C3,0,0,0,0
CD40LG,C3,0,0.37384334206581116,0,0
IL2,C3,0,0.3361671268939972,0,0
C4B,C3,0,0,0,0.3713279962539673
PDGFB,LRP1,0,0.6193559765815735,0,0
MDK,LRP1,0,0,0,0.9779115319252014
THBS1,LRP1,0,0,0,0
CTGF,LRP1,0,0,0,0.9161805510520935
VWF,LRP1,0,0,0,0
APOA1,LRP1,0,0,0,0.5629222989082336
APOE,LRP1,0,0,0,0.5952036380767822
LGALS9,LRP1,0,0,0,0
PF4,LRP1,0,0,0,0
CD40LG,ITGAM,0,0,0,0
IL2,ITGAM,0,0,0,0
KNG1,ITGAM,0,0,0,0
HP,ITGAM,0,0,0,0
CTGF,ITGAM,0,0,0,0
ICAM4,ITGAM,0,0,0,0
CYR61,ITGAM,0,0,0,0
ICAM2,ITGAM,0,0,0,0
SPON2,ITGAM,0,0,0,0
CD40LG,ITGA2B,0,0.11965809762477875,0,0
CTGF,ITGA2B,0,0,0,0.4109407663345337
CYR61,ITGA2B,0,0,0,0.18788540363311768
CD40LG,ITGA5,0,0.17803630232810974,0,0
ANGPT2,ITGA5,0,0,0,0.13258326053619385
ANGPTL4,ITGA5,0,0,0,0.4316820502281189
EDIL3,ITGA5,0,0,0,0.12842302024364471
CD40LG,CD80,0,0,0,0
CCL22,CD80,0,0,0,0
CD274,CD80,0,0,0,0
CD8A,CD80,0,0,0,0
CD40LG,CD47,0.2841624617576599,0,0,0
VTN,CD47,0,0,0.8228223323822021,0
THBS1,CD47,0,0,0,0
THBS2,CD47,0,0,0.4313788414001465,0
LGALS9,CD47,0,0,0,0
THBS4,CD47,0,0,0.301217257976532,0
CD40LG,CD83,0.06895314157009125,0,0,0
TNF,CD83,0,0,0,0
IL2,CD83,0.03127691522240639,0,0,0
CD40LG,IGHM,0.16001522541046143,0,0,0
IL4,TNFRSF17,0,0,0,0
IL1B,TNFRSF17,0,0,0,0
LTA,EDNRA,0,0.2213502824306488,0,0
AGT,EDNRA,0,0,0,0.4433012008666992
EDN1,EDNRA,0,0,0,0
EDN2,EDNRA,0,0,0,0
EDN3,EDNRA,0,0,0,0.4008094072341919
TNC,EDNRA,0,0,0,0.5372844934463501
NRG1,GPC1,0,0,0,0
SHH,GPC1,0,0,0,0
BMP2,GPC1,0,0,0.35122281312942505,0.4263383150100708
NRG1,MS4A4A,0,0,0,0
NGF,NGFR,0,0,0,0
IL2,NGFR,0,0,0,0
BDNF,NGFR,0,0,0,0
NTS,NGFR,0,0,0,0
TTR,NGFR,0,0,0,0
NGF,SORCS2,0,0,0,0.1998012661933899
NGF,MAGED1,0,0,0,0.4031292796134949
IL4,IL13RA2,0,0,0,0
TNFSF9,IL13RA2,0,0,0,0.4487314820289612
IL13,IL13RA2,0,0.1289125233888626,0,0
IL4,IL12RB1,0,0,0,0
IL1B,IL12RB1,0,0,0,0
IL12A,IL12RB1,0,0,0,0
IL12B,IL12RB1,0,0,0,0
IL4,IL12A,0,0,0,0
IL1B,IL12A,0,0,0,0
IL4,SELP,0,0,0,0
VWF,SELP,0,0,0,0
VCAN,SELP,0,0,0,0
CD34,SELP,0,0,0,0
IL4,IL2RA,0,0,0,0
IL2,IL2RA,0.06677580624818802,0,0,0
IL1RN,IL2RA,0,0,0,0
CD8A,IL2RA,0,0,0,0
GZMA,F2RL1,0,0,0,0
TNF,F2RL1,0,0,0,0
CTGF,F2RL1,0,0,0,0
PRSS2,F2RL1,0,0,0,0
GZMA,RYR2,0,0.7486025094985962,0,0
TG,RYR2,0,0,0,0.11166912317276001
GSTM2,RYR2,0,0,0,0.25809237360954285
PF4,PROCR,0,0,0,0
HBEGF,PRLR,0,0,0,0
CSF1,CSF3R,0,0,0,0
CSF3,CSF3R,0,0,0,0
CSF2,CSF3R,0,0,0,0
CD80,CD3D,0,0,0,0
APOD,LEPR,0,0,0,0.5056205987930298
IL5,IL5RA,0,0,0,0
CSF1,ITGAV,0,0,0,0
PDGFB,ITGAV,0,0,0,0
CXCL12,ITGAV,0,0,0,0
RELN,ITGAV,0,0,0,0
LAMB1,ITGAV,0,0,0,0
LAMA4,ITGAV,0,0,0,0
LAMC2,ITGAV,0,0,0,0
NID1,ITGAV,0,0,0,0
COL6A3,ITGAV,0,0,0,0
LAMA3,ITGAV,0,0,0,0
LAMC3,ITGAV,0,0,0,0
LAMA2,ITGAV,0,0,0,0
AZGP1,ITGAV,0,0,0,0
CHAD,ITGAV,0,0,0,0
COL6A6,ITGAV,0,0,0,0
CSF3,IGHG3,0,0,0,0
CSF2,CDH11,0,0.2807067334651947,0,0
TNF,CDH11,0,0,0,0
BMP2,CDH11,0,0,0,0.3993787169456482
CALCA,CDH11,0,0.3442608416080475,0,0
ANGPTL4,CDH11,0,0,0,0.5446529388427734
CSF2,CD86,0,0,0,0
CD8A,CD86,0,0,0,0
HGF,SPHK1,0,0,0,0.2523183822631836
TNF,SPHK1,0,0,0,0
TGFB2,SPHK1,0,0,0,0.41336238384246826
PDGFA,SPHK1,0,0,0,0
PDGFB,SPHK1,0,0.23389796912670135,0,0
TGFB2,ACVR1C,0,0,0,0
TGFB2,ACVR1,0,0,0,0.3302457928657532
ANGPT1,ITGAV,0,0,0,0
COL6A5,ITGAV,0,0,0,0
TNF,ICOS,0,0,0,0
TNF,SEMA4C,0,0,0,0
TNF,MYLK,0,0,0,0
CALML3,MYLK,0,0,0,0
TNFSF9,TNFRSF9,0,0,0.43794703483581543,0
IL2,TNFRSF9,0.13452297449111938,0,0,0
SHH,HHIP,0,0,0,0
IHH,HHIP,0,0,0,0
SHH,GAS1,0,0,0,0
SHH,SCUBE2,0,0,0,0
CXCL12,ACKR3,0,0,0,0.8669649362564087
TFF3,ACKR3,0,0,0,0
CD80,CD8A,0,0,0,0
IL2,TNFRSF18,0.23529499769210815,0,0,0
TNFSF18,TNFRSF18,0,0,0,0
BMP2,BMPR2,0,0,0,0.2231532633304596
BMP6,BMPR2,0,0,0,0.12428133189678192
BMP4,BMPR2,0,0,0,0.5591909289360046
BMP5,BMPR2,0,0,0,0.10967079550027847
GDF10,BMPR2,0,0,0,0.5580003261566162
GDF3,BMPR2,0,0,0,0
FST,BMPR2,0,0,0,0.3178999125957489
BMP1,BMPR2,0,0,0,0.1881120204925537
BMP3,BMPR2,0,0,0,0
BMP2,BMPR1B,0,0,0,0
BMP6,BMPR1B,0,0,0,0
BMP4,BMPR1B,0,0,0,0
BMP5,BMPR1B,0,0,0,0
GDF10,BMPR1B,0,0,0,0
GDF3,BMPR1B,0,0,0,0
FST,BMPR1B,0,0,0,0
BMP1,BMPR1B,0,0,0,0
BMP3,BMPR1B,0,0,0,0
BMP2,ACVR1,0,0,0,0.26469478011131287
INHBA,ACVR1,0,0,0,0
BMP6,ACVR1,0,0,0,0.165822833776474
BMP4,ACVR1,0,0,0,0.6007324457168579
INHBB,ACVR1,0,0,0,0
INHA,ACVR1,0,0,0,0
BMP5,ACVR1,0,0,0,0.15121230483055115
BMP3,ACVR1,0,0,0,0
BMP4,PDCD1,0,0,0.5098440051078796,0
CD274,PDCD1,0,0,0,0
FAM3C,LAMP1,0,0.14826355874538422,0,0
LGALS1,CD69,0.17625634372234344,0,0.6189850568771362,0
S100A8,CD69,0,0,0,0
MYL9,CD69,0,0,0.5673686861991882,0
HHIP,SHH,0,0,0,0
OSM,PLAT,0,0,0,0
TGFB2,PLAT,0,0,0,0.42649444937705994
TGFB2,GREM1,0,0,0,0
